gene	cell_state	score	margin
CTSW	natural killer cell	2.3459	1.2460
CUL5	natural killer cell	1.5945	0.3455
CYP2R1	natural killer cell	0.5821	0.2602
DCAF16	natural killer cell	1.0577	0.3234
DCTN4	natural killer cell	2.6942	0.9265
DDRGK1	natural killer cell	0.9819	0.3684
DDX46	natural killer cell	2.3225	0.5289
DENND3-AS1	natural killer cell	0.5947	0.2962
DERL1	natural killer cell	1.5284	0.8125
DHRS1	natural killer cell	0.8220	0.3968
DHRS3	natural killer cell	1.8467	0.4888
DLST	natural killer cell	1.0479	0.3153
DNAJB2	natural killer cell	0.7884	0.2587
DNAJC2	natural killer cell	1.4232	0.5853
DPP7	natural killer cell	1.6055	0.2563
DUSP2	natural killer cell	4.5504	1.3487
EDRF1	natural killer cell	0.7588	0.2665
ELAVL1	natural killer cell	0.8487	0.2502
ENDOV	natural killer cell	0.8352	0.5541
ENOSF1	natural killer cell	2.4157	0.7580
ENSG00000223727	natural killer cell	0.6048	0.2934
ENSG00000240963	natural killer cell	0.6961	0.2801
ENSG00000247193	natural killer cell	0.9854	0.7280
ENSG00000255139	natural killer cell	0.7546	0.3276
ENSG00000267379	natural killer cell	1.5448	0.2790
ENSG00000273338	natural killer cell	1.0035	0.4196
ENSG00000274767	natural killer cell	0.5014	0.3342
ENSG00000286481	natural killer cell	0.8081	0.5476
ENSG00000287351	natural killer cell	1.0631	0.4070
ENSG00000288064	natural killer cell	1.4354	0.6035
ENSG00000288915	natural killer cell	0.7499	0.5557
ENSG00000289100	natural killer cell	1.1125	0.3210
ENSG00000290036	natural killer cell	0.7254	0.3975
EP400	natural killer cell	1.3986	0.3953
EPRS1	natural killer cell	1.2454	0.3320
ERBIN	natural killer cell	4.7126	0.6351
ETFRF1	natural killer cell	0.7666	0.2643
FBXO22	natural killer cell	0.7726	0.4192
FBXO7	natural killer cell	1.8210	1.0912
FCGR3A	natural killer cell	1.0358	0.6060
FCRL3	natural killer cell	0.5315	0.4249
FEZ2	natural killer cell	1.1283	0.3528
FOSL2	natural killer cell	5.2276	1.4175
FRS2	natural killer cell	2.0333	0.5361
FTSJ3	natural killer cell	0.6720	0.3906
FUS	natural killer cell	4.6376	0.4850
GABPB1-IT1	natural killer cell	1.2302	0.4179
GART	natural killer cell	0.7964	0.2823
GATA3	natural killer cell	1.9418	0.3142
GNAL	natural killer cell	1.5717	1.0005
GNG2	natural killer cell	11.6421	2.4255
GNLY	natural killer cell	27.6236	21.5578
GP6-AS1	natural killer cell	1.8328	0.7931
GPATCH8	natural killer cell	4.2129	0.9743
GPR174	natural killer cell	0.8829	0.2535
GTF3A	natural killer cell	1.3738	0.3145
GTF3C3	natural killer cell	0.5156	0.2751
GTPBP1	natural killer cell	1.6910	0.4842
GTPBP8	natural killer cell	0.6100	0.2639
GYPC	natural killer cell	2.5924	0.5784
GZMA	natural killer cell	8.9170	5.1407
GZMB	natural killer cell	6.5695	3.8812
GZMH	natural killer cell	1.6349	1.0246
GZMK	natural killer cell	5.6067	4.1009
H2AC25	natural killer cell	0.7389	0.3186
HCP5	natural killer cell	1.2683	0.8209
HCST	natural killer cell	3.9820	1.6453
HDAC3	natural killer cell	0.7983	0.4164
HNRNPA1	natural killer cell	4.9124	0.5584
HNRNPK	natural killer cell	4.0662	0.8544
HNRNPK-AS1	natural killer cell	1.2310	0.5865
HNRNPL	natural killer cell	1.7029	0.5000
HOPX	natural killer cell	2.2054	1.1520
HPF1	natural killer cell	1.0150	0.7450
HUWE1	natural killer cell	3.0028	0.7513
HYCC2	natural killer cell	1.8507	0.5009
ICE1	natural killer cell	1.7285	0.2999
IFNGR1	natural killer cell	3.2166	0.2525
IL12RB2	natural killer cell	10.5749	2.5519
IL2RB	natural killer cell	3.2768	2.3003
IL2RG	natural killer cell	1.3863	0.2536
ILDR2	natural killer cell	1.1364	0.5012
ILKAP	natural killer cell	1.2917	0.3083
INSIG2	natural killer cell	0.8497	0.3504
ITGAL	natural killer cell	1.8741	0.7447
JOSD1	natural killer cell	2.3610	0.2685
KDM2B	natural killer cell	3.5972	1.7144
KDM2B-DT	natural killer cell	0.5178	0.3043
KIR2DL4	natural killer cell	1.7149	0.2657
KIR3DL1	natural killer cell	0.8207	0.7190
KLRB1	natural killer cell	8.1775	1.5901
KLRC1	natural killer cell	3.6801	2.7286
KLRD1	natural killer cell	8.1807	2.2077
KLRF1	natural killer cell	2.8325	2.7163
LAIR2	natural killer cell	0.6048	0.5577
LPIN1	natural killer cell	3.2876	0.2586
LRRC8C-DT	natural killer cell	0.5192	0.2587
LSM6	natural killer cell	0.7607	0.3833
LZTFL1	natural killer cell	3.8130	2.9672
MAP2K7	natural killer cell	0.6134	0.3385
MBD4	natural killer cell	1.1022	0.4154
MCTP2	natural killer cell	13.1704	7.7061
MED14	natural killer cell	1.4921	0.4459
METRNL	natural killer cell	5.4636	1.6941
MEX3C	natural killer cell	0.9413	0.4265
MGA	natural killer cell	1.3834	0.3754
MIR4422HG	natural killer cell	0.8998	0.6542
MLH1	natural killer cell	0.9128	0.4851
MOB3A	natural killer cell	2.3906	0.4314
MOB4	natural killer cell	1.0619	0.5951
MON1B	natural killer cell	1.0004	0.5467
MRPL44	natural killer cell	0.5988	0.3539
MTRR	natural killer cell	0.7308	0.3367
MXD4	natural killer cell	1.1462	0.4754
MYH9	natural killer cell	6.2882	0.3544
NCOA1	natural killer cell	5.2294	1.2339
NCR1	natural killer cell	0.9760	0.5364
NCR3	natural killer cell	0.6729	0.6006
NEK4	natural killer cell	0.7820	0.4799
NKD1	natural killer cell	0.7360	0.2628
NKG7	natural killer cell	15.0693	13.5332
NPIPB3	natural killer cell	0.6123	0.3736
NTRK1	natural killer cell	0.5997	0.3740
OCIAD1	natural killer cell	1.9378	0.7129
ORMDL1	natural killer cell	1.4692	0.5579
OSBPL7	natural killer cell	1.2740	0.8540
OTUD4	natural killer cell	1.3958	0.4453
PABIR1	natural killer cell	0.7203	0.4066
PALD1	natural killer cell	1.0090	0.4291
PDE7A	natural killer cell	14.4857	3.3544
PEX16	natural killer cell	0.5650	0.2582
PHC1	natural killer cell	0.5474	0.3155
PIK3R1	natural killer cell	14.8611	4.9617
PIP4K2A	natural killer cell	10.6501	3.8754
PKN1	natural killer cell	0.8693	0.2772
PLAAT4	natural killer cell	1.4369	0.5858
PLCL2	natural killer cell	5.3726	2.5666
POLR1D	natural killer cell	1.4271	0.2542
POLR2B	natural killer cell	1.8258	0.5895
PPID	natural killer cell	1.2462	0.8141
PPIL2	natural killer cell	0.8091	0.3747
PPP6R2	natural killer cell	2.2889	0.4464
PRF1	natural killer cell	2.3354	1.2866
PRIM2	natural killer cell	1.3245	0.4145
PRKAR1A	natural killer cell	2.8595	1.6167
PRKCH	natural killer cell	17.3095	0.6141
PRKCQ	natural killer cell	3.9016	1.1049
PRKY	natural killer cell	1.3701	0.3894
PSMA3-AS1	natural killer cell	1.3985	0.3033
PSMD14	natural killer cell	1.2809	0.2581
PSME1	natural killer cell	2.3375	0.5669
PSME4	natural killer cell	5.0583	0.7066
RAB14	natural killer cell	1.6534	0.4690
RAB5IF	natural killer cell	1.1227	0.3579
RAD21	natural killer cell	2.7291	0.6430
RAD23B	natural killer cell	2.6741	1.3308
RAD54L2	natural killer cell	1.0035	0.3103
RALGAPA1	natural killer cell	19.9882	6.1268
RASA2	natural killer cell	9.3757	0.3623
RBM18	natural killer cell	0.9065	0.5349
RBM38	natural killer cell	1.6093	0.4908
RBM39	natural killer cell	12.2081	1.5222
RBM4	natural killer cell	1.1856	0.4087
RELCH	natural killer cell	1.7314	0.4264
RFC1	natural killer cell	1.6951	0.6117
RFWD3	natural killer cell	0.9405	0.3445
RNF125	natural killer cell	1.7682	0.3443
RNF126	natural killer cell	0.8480	0.4031
RNF166	natural killer cell	1.1103	0.7233
RNF38	natural killer cell	4.5904	0.6270
RPA1	natural killer cell	0.7442	0.2780
RPL41P2	natural killer cell	0.8851	0.2670
RPS19BP1	natural killer cell	1.0896	0.2699
RTCA	natural killer cell	0.9251	0.4256
RTF1	natural killer cell	2.0143	0.4142
RUNX3	natural killer cell	6.2353	0.6967
SAR1A	natural killer cell	1.9273	0.6708
SCAND1	natural killer cell	2.3996	0.4525
SCAP	natural killer cell	0.9880	0.3803
SDF2	natural killer cell	0.8466	0.3076
SELPLG	natural killer cell	2.1286	1.6563
SENP5	natural killer cell	2.7006	0.5858
SF3A1	natural killer cell	1.0740	0.3413
SF3B1	natural killer cell	3.2341	0.3133
SH2D1A	natural killer cell	0.9165	0.4439
SH2D1B	natural killer cell	1.3945	0.9144
SH2D2A	natural killer cell	2.7513	1.4516
SH3GLB1	natural killer cell	2.3137	0.7904
SIPA1	natural killer cell	0.9418	0.4904
SIRT2	natural killer cell	2.1216	1.0051
SLC15A4	natural killer cell	1.3169	0.7178
SLC35D1	natural killer cell	2.2158	0.8718
SLF2	natural killer cell	0.6386	0.2673
SLFN13	natural killer cell	0.9581	0.5873
SLU7	natural killer cell	0.9316	0.2701
SMARCA5	natural killer cell	2.6197	0.5473
SMNDC1	natural killer cell	1.4928	0.7710
SNRNP40	natural killer cell	0.7655	0.3746
SPN	natural killer cell	0.9225	0.2993
SPTY2D1	natural killer cell	2.2556	0.7024
SRRM1	natural killer cell	4.3609	0.5309
SSBP4	natural killer cell	1.1272	0.4083
SSR2	natural killer cell	2.5918	0.5863
STARD7	natural killer cell	1.2928	0.4802
STRIP1	natural killer cell	0.6307	0.2930
STXBP3	natural killer cell	1.4426	0.2919
SUMO1	natural killer cell	2.1305	0.6430
SUPV3L1	natural killer cell	0.8509	0.2646
TAF11	natural killer cell	0.9616	0.3236
TAF2	natural killer cell	1.5223	0.6122
TAPBPL	natural killer cell	0.5868	0.2536
TBC1D31	natural killer cell	1.1702	0.7002
TCF25	natural killer cell	2.8854	0.5313
TERF2IP	natural killer cell	2.4687	0.6163
TFDP2	natural killer cell	1.9479	0.2538
TMIGD2	natural killer cell	3.2000	1.8629
TMSB4X	natural killer cell	51.2237	4.1310
TOR1B	natural killer cell	1.1520	0.7822
TRABD	natural killer cell	1.0241	0.3100
TRAPPC10	natural killer cell	3.0973	1.2057
TRG-AS1	natural killer cell	3.1228	1.4484
TRGV9	natural killer cell	0.5343	0.3786
TRMO	natural killer cell	1.1486	0.6285
TYW3	natural killer cell	0.6980	0.3616
UCHL5	natural killer cell	0.7783	0.3990
ULK1	natural killer cell	0.7772	0.4687
URM1	natural killer cell	0.7540	0.3820
USP38	natural killer cell	0.9559	0.3459
USPL1	natural killer cell	1.6050	0.2614
VAV3	natural killer cell	6.1786	1.8725
VPS4B	natural killer cell	2.1989	0.7774
WDR37	natural killer cell	1.4354	0.3568
WIPF1	natural killer cell	4.9603	0.2989
XCL2	natural killer cell	4.4003	1.7664
XPA	natural killer cell	1.1131	0.4304
YES1	natural killer cell	5.6840	1.2148
YPEL1	natural killer cell	0.9693	0.4851
ZBTB16	natural killer cell	8.5622	2.3552
ZBTB26	natural killer cell	0.5287	0.3704
ZBTB8OS	natural killer cell	1.0253	0.3915
ZCCHC10	natural killer cell	1.3890	0.3491
ZCRB1	natural killer cell	0.9016	0.2986
ZDHHC21	natural killer cell	1.1991	0.4555
ZFP82	natural killer cell	0.6371	0.4072
ZFR	natural killer cell	3.0916	1.1084
ZFYVE28	natural killer cell	1.6656	0.6989
ZNF212	natural killer cell	0.5911	0.3466
ZNF680	natural killer cell	0.6431	0.4133
ZNF682	natural killer cell	0.5732	0.3127
ZNHIT3	natural killer cell	0.8625	0.2696
AAMP	paneth cell of colon	1.0855	0.3937
ABHD11	paneth cell of colon	2.4913	1.4206
ACAA2	paneth cell of colon	1.6230	0.4546
ACAT1	paneth cell of colon	1.6539	0.4665
ACTG1	paneth cell of colon	64.4332	40.0246
ADH1C	paneth cell of colon	8.2241	3.5280
AGR3	paneth cell of colon	4.4673	0.4551
AK2	paneth cell of colon	1.5248	0.5231
ALDOA	paneth cell of colon	0.6406	0.2800
ANKRD22	paneth cell of colon	1.3144	0.5254
ANXA2	paneth cell of colon	23.4941	16.1980
APEX1	paneth cell of colon	1.6180	0.5686
ARF4	paneth cell of colon	6.0827	3.1255
ARL14	paneth cell of colon	4.7328	0.5746
ATP5F1A	paneth cell of colon	8.8872	4.6464
ATP5F1B	paneth cell of colon	10.4928	3.7355
ATP5PB	paneth cell of colon	4.4619	1.0415
ATP6V0B	paneth cell of colon	2.8934	0.3158
ATRAID	paneth cell of colon	1.3370	0.3412
AUP1	paneth cell of colon	1.6346	0.8404
AVPI1	paneth cell of colon	3.5325	2.3309
B3GNT7	paneth cell of colon	3.6481	2.6612
BAG1	paneth cell of colon	2.6554	0.8966
BCL10	paneth cell of colon	2.1195	0.7974
C9orf152	paneth cell of colon	0.8319	0.3437
CA2	paneth cell of colon	10.1071	2.2907
CAPN2	paneth cell of colon	2.6189	0.5611
CCDC47	paneth cell of colon	2.1186	0.7435
CCT5	paneth cell of colon	1.5221	0.4415
CCT6A	paneth cell of colon	1.3056	0.3198
CCT7	paneth cell of colon	1.3328	0.5159
CDH17	paneth cell of colon	4.6856	0.4673
CEACAM5	paneth cell of colon	16.9929	9.8200
CEACAM6	paneth cell of colon	1.8143	0.5764
CEBPG	paneth cell of colon	1.3449	0.6057
CHMP2B	paneth cell of colon	1.7197	0.5054
CHP1	paneth cell of colon	5.6555	3.6097
CHP2	paneth cell of colon	1.9150	0.2694
CIAO2A	paneth cell of colon	1.4177	0.7027
CLDN23	paneth cell of colon	2.2084	0.9489
CLDN3	paneth cell of colon	26.4598	9.5292
CLDN4	paneth cell of colon	49.3580	34.9635
CLIC1	paneth cell of colon	12.1255	6.7985
CMAS	paneth cell of colon	1.4839	0.2792
CNBP	paneth cell of colon	4.5900	0.8433
COPZ1	paneth cell of colon	1.0051	0.5113
COQ9	paneth cell of colon	0.8474	0.2654
CRB3	paneth cell of colon	0.7102	0.3181
CS	paneth cell of colon	1.0339	0.2597
CTSE	paneth cell of colon	1.2730	0.5099
CTTN	paneth cell of colon	2.3712	1.3297
CYC1	paneth cell of colon	4.3842	1.0329
CYP2J2	paneth cell of colon	0.6011	0.3377
DAZAP2	paneth cell of colon	3.2095	1.1072
DLD	paneth cell of colon	1.2547	0.4772
DSC2	paneth cell of colon	4.1219	1.3530
DSG2	paneth cell of colon	2.6934	0.4021
DSP	paneth cell of colon	7.6563	1.8671
EBP	paneth cell of colon	1.5554	0.3387
ECH1	paneth cell of colon	3.6057	1.0938
EFNA1	paneth cell of colon	4.0827	2.0871
EIF2S3	paneth cell of colon	3.3394	1.6748
EIF3A	paneth cell of colon	3.2459	0.3661
EIF6	paneth cell of colon	2.3596	0.6789
ELOVL1	paneth cell of colon	0.7340	0.3482
ENO1	paneth cell of colon	4.8708	1.6232
EPCAM	paneth cell of colon	35.1886	21.8112
EPHA2	paneth cell of colon	3.1678	1.5236
ERGIC3	paneth cell of colon	1.5457	0.5097
ETFA	paneth cell of colon	2.4869	1.0444
EZR	paneth cell of colon	23.2351	1.8172
F11R	paneth cell of colon	0.9391	0.4045
F2RL1	paneth cell of colon	2.2486	1.3793
FAM110C	paneth cell of colon	1.3888	0.5699
FARSA	paneth cell of colon	0.7086	0.3716
FGFBP1	paneth cell of colon	1.6916	0.7924
FHL2	paneth cell of colon	2.9848	0.5901
FKBP1A	paneth cell of colon	4.6039	1.7256
FOSL1	paneth cell of colon	2.5362	0.6114
FUCA2	paneth cell of colon	0.8448	0.2929
GADD45A	paneth cell of colon	4.2935	0.9438
GDE1	paneth cell of colon	1.4293	0.7061
GDF15	paneth cell of colon	6.0297	2.4271
GGH	paneth cell of colon	1.8023	0.9670
GHITM	paneth cell of colon	4.2956	1.8746
GJB2	paneth cell of colon	0.5061	0.2967
GJB3	paneth cell of colon	0.8690	0.6229
GNG5	paneth cell of colon	0.9458	0.2663
GNL2	paneth cell of colon	0.9110	0.3554
GPI	paneth cell of colon	2.3631	0.9110
GPRC5A	paneth cell of colon	19.0770	12.4847
GRPEL1	paneth cell of colon	1.4959	0.5849
GSS	paneth cell of colon	1.3192	0.6794
GSTK1	paneth cell of colon	2.8633	0.7302
GTPBP4	paneth cell of colon	0.9497	0.2926
HADHB	paneth cell of colon	1.8513	0.6711
HIGD1A	paneth cell of colon	4.0052	2.1851
HMGCS2	paneth cell of colon	8.5441	4.1912
HSBP1	paneth cell of colon	1.4561	0.3495
HSD17B11	paneth cell of colon	2.6581	0.8907
HSPA5	paneth cell of colon	11.2256	5.5897
IDH3B	paneth cell of colon	1.3745	0.5565
ILF2	paneth cell of colon	2.1031	0.7880
IRF6	paneth cell of colon	0.7765	0.3612
KCNN4	paneth cell of colon	0.6779	0.3043
KDELR2	paneth cell of colon	2.0350	0.8478
KLF6	paneth cell of colon	16.2189	3.7748
KPNA2	paneth cell of colon	2.1471	0.8391
KRT18	paneth cell of colon	22.3253	8.6561
KRT19	paneth cell of colon	25.8260	11.5607
KRT8	paneth cell of colon	42.8174	20.4964
KRTCAP3	paneth cell of colon	1.1841	0.3135
LAMTOR3	paneth cell of colon	1.0935	0.4914
LDLR	paneth cell of colon	4.2175	0.4061
LGALS3BP	paneth cell of colon	3.6331	1.9839
LMAN2	paneth cell of colon	1.6790	0.4389
LTBR	paneth cell of colon	0.8838	0.3724
MAD2L1BP	paneth cell of colon	0.6629	0.3169
MBOAT1	paneth cell of colon	1.4244	0.5258
MDH1	paneth cell of colon	2.5793	0.9236
MDH2	paneth cell of colon	4.4769	1.7884
MRPL16	paneth cell of colon	1.1464	0.3844
MRPL3	paneth cell of colon	0.9115	0.2713
MRPL37	paneth cell of colon	0.9179	0.4371
MT-ATP8	paneth cell of colon	23.4584	2.3912
MT-CO1	paneth cell of colon	490.3260	9.5001
MT-CYB	paneth cell of colon	229.3325	14.2437
MT-ND6	paneth cell of colon	6.6434	1.6719
MTCO2P12	paneth cell of colon	0.5275	0.2837
MTCO3P12	paneth cell of colon	0.7916	0.4703
MTMR11	paneth cell of colon	1.3205	0.5282
MTND2P28	paneth cell of colon	1.3699	0.3333
MUC5B	paneth cell of colon	1.2851	0.2541
MYD88	paneth cell of colon	0.7000	0.2846
MYDGF	paneth cell of colon	2.1579	0.4416
MYL12B	paneth cell of colon	6.3175	0.6981
NANS	paneth cell of colon	5.4744	1.5320
NDUFV1	paneth cell of colon	2.6979	0.2837
NXPE4	paneth cell of colon	2.7650	0.9437
PARD6B	paneth cell of colon	3.2959	2.0968
PDHA1	paneth cell of colon	1.9725	0.4341
PDHB	paneth cell of colon	1.0209	0.3851
PDIA3	paneth cell of colon	4.6765	0.9266
PERP	paneth cell of colon	2.2588	0.7248
PFN1	paneth cell of colon	17.2185	8.6467
PHKG2	paneth cell of colon	0.6070	0.3078
PHLDA2	paneth cell of colon	6.2543	1.0698
PIGT	paneth cell of colon	0.9416	0.3477
PLEK2	paneth cell of colon	0.5580	0.2772
PLEKHB2	paneth cell of colon	1.9856	0.5775
POLDIP2	paneth cell of colon	0.6808	0.2806
PPIC	paneth cell of colon	1.1135	0.3643
PPP1CA	paneth cell of colon	2.0023	0.6475
PPP2R1A	paneth cell of colon	1.4811	0.4337
PRDX3	paneth cell of colon	2.3262	1.0051
PRELID3B	paneth cell of colon	2.9940	2.0636
PRPF38A	paneth cell of colon	0.9764	0.2876
PRPS2	paneth cell of colon	1.1804	0.3485
PRSS8	paneth cell of colon	1.4133	0.3161
PSMA4	paneth cell of colon	1.8066	0.6255
PSMB1	paneth cell of colon	2.6044	0.5999
PSMB4	paneth cell of colon	1.6144	0.5004
PSMD11	paneth cell of colon	1.4025	0.2948
PSMD12	paneth cell of colon	1.4527	0.3892
PSMD2	paneth cell of colon	1.0824	0.4635
PTP4A2	paneth cell of colon	2.9698	0.5098
PUF60	paneth cell of colon	1.2667	0.5690
QARS1	paneth cell of colon	1.3923	0.5498
RAE1	paneth cell of colon	0.5556	0.2946
RAP2B	paneth cell of colon	4.5096	1.9424
RNA5SP151	paneth cell of colon	0.8265	0.6042
RNF114	paneth cell of colon	1.8827	0.9948
RPL4	paneth cell of colon	7.4477	1.5946
RPL7	paneth cell of colon	14.2005	5.3202
RPN2	paneth cell of colon	2.3623	0.3584
RSL1D1	paneth cell of colon	2.1019	0.4769
S100A16	paneth cell of colon	5.4710	3.2634
SDHB	paneth cell of colon	3.1764	1.5146
SDHD	paneth cell of colon	2.9069	0.9756
SELENBP1	paneth cell of colon	10.9065	1.6065
SELENOF	paneth cell of colon	1.6384	0.3891
SERP1	paneth cell of colon	4.5925	1.4722
SERPINB5	paneth cell of colon	0.5315	0.4675
SIGMAR1	paneth cell of colon	0.5700	0.2984
SLC25A39	paneth cell of colon	1.4027	0.5838
SLC25A5	paneth cell of colon	9.5919	1.6738
SLC2A1	paneth cell of colon	1.2675	0.6614
SLC30A1	paneth cell of colon	0.5801	0.3219
SLC39A4	paneth cell of colon	1.1273	0.5714
SLC44A4	paneth cell of colon	3.2108	1.0403
SMAGP	paneth cell of colon	1.2965	0.3149
SRI	paneth cell of colon	7.7505	2.0124
SRP9	paneth cell of colon	2.4701	1.0513
SSU72	paneth cell of colon	1.4476	0.4019
STEAP1	paneth cell of colon	0.5102	0.2523
STON2	paneth cell of colon	1.4251	0.5737
SYNGR2	paneth cell of colon	2.3196	1.1507
SYNJ2BP	paneth cell of colon	0.7768	0.3134
SYVN1	paneth cell of colon	0.6181	0.2568
TES	paneth cell of colon	3.1269	0.4560
TFG	paneth cell of colon	1.9034	0.5506
TGIF1	paneth cell of colon	2.1469	0.7562
TIMM17A	paneth cell of colon	1.6147	0.9357
TMBIM1	paneth cell of colon	1.1727	0.2504
TMBIM6	paneth cell of colon	8.1501	3.4681
TMED2	paneth cell of colon	2.3116	0.9895
TMED3	paneth cell of colon	0.8772	0.4295
TMED4	paneth cell of colon	1.1613	0.4338
TMEM11	paneth cell of colon	1.2576	0.8832
TMEM30B	paneth cell of colon	1.0857	0.4453
TMEM59	paneth cell of colon	8.6725	5.1582
TMEM98	paneth cell of colon	1.6032	0.8237
TMEM9B	paneth cell of colon	1.0546	0.4224
TMX2	paneth cell of colon	1.2586	0.6656
TPD52	paneth cell of colon	4.3413	0.5559
TPI1	paneth cell of colon	10.1117	4.3497
TPM3	paneth cell of colon	5.7640	0.3266
TSPAN1	paneth cell of colon	6.3762	1.3632
TSPAN3	paneth cell of colon	3.2753	1.4571
TSPAN6	paneth cell of colon	2.0020	0.8486
TSPYL1	paneth cell of colon	1.8733	0.3449
TXN2	paneth cell of colon	1.2722	0.2548
UQCRC1	paneth cell of colon	6.4203	3.4213
VDAC2	paneth cell of colon	4.0679	1.5080
VDAC3	paneth cell of colon	1.8563	0.7452
VPS29	paneth cell of colon	1.7467	0.5238
XRCC6	paneth cell of colon	2.4099	0.2535
YOD1	paneth cell of colon	0.9482	0.6381
YTHDF2	paneth cell of colon	1.6180	0.3986
YWHAB	paneth cell of colon	4.5207	1.1261
YWHAZ	paneth cell of colon	12.2967	1.1254
ZNF165	paneth cell of colon	2.6237	1.3355
ZNF622	paneth cell of colon	1.6767	0.7785
ZNF706	paneth cell of colon	1.9567	0.6482
AHNAK	plasma cell	6.7698	0.5554
ALG5	plasma cell	0.8412	0.3780
ANKRD28	plasma cell	35.1729	9.8978
ANKRD33B	plasma cell	3.3764	1.4831
ANKRD36BP2	plasma cell	2.8425	2.7552
BCAR3	plasma cell	2.6426	2.0834
BCL2L11	plasma cell	2.2589	1.0521
BLNK	plasma cell	2.1566	1.4342
BMAL2	plasma cell	0.6879	0.4558
BMP6	plasma cell	3.7470	2.0344
BTD	plasma cell	11.7417	6.5748
C16orf74	plasma cell	0.6918	0.4683
CABLES1	plasma cell	2.2444	0.3895
CCDC88C	plasma cell	3.3365	0.5378
CCR10	plasma cell	0.6211	0.3900
CD27	plasma cell	1.4325	0.9037
CDK14	plasma cell	5.2323	0.8929
CDK6	plasma cell	3.6715	1.2013
CEP128	plasma cell	3.2651	0.5299
CFAP54	plasma cell	0.9431	0.7268
CLPTM1L	plasma cell	0.9703	0.3286
COBLL1	plasma cell	3.7738	1.1793
CPNE5	plasma cell	0.6270	0.3466
CRELD2	plasma cell	1.1011	0.6861
CYBA	plasma cell	10.5660	2.6717
CYTOR	plasma cell	4.9997	3.7788
DAPP1	plasma cell	2.2005	1.2802
DENND2C	plasma cell	1.0108	0.5735
DERL3	plasma cell	4.8763	4.6467
DUSP5	plasma cell	4.9360	2.9872
EAF2	plasma cell	0.9826	0.4554
EHMT1	plasma cell	6.5300	3.2030
EIF2AK3	plasma cell	5.2477	1.1187
EIF2AK4	plasma cell	2.9637	1.7616
ENSG00000225889	plasma cell	0.6396	0.3597
ENSG00000240040	plasma cell	8.8199	7.7705
ENSG00000257221	plasma cell	1.3012	1.1860
ENSG00000257496	plasma cell	0.7244	0.2765
ENSG00000283415	plasma cell	0.7453	0.6112
ENSG00000284999	plasma cell	1.1348	1.0091
ENSG00000286072	plasma cell	0.8320	0.7563
ENSG00000286162	plasma cell	0.7355	0.3853
ENSG00000287555	plasma cell	3.1694	1.1879
ERLEC1	plasma cell	1.1640	0.3978
ESR1	plasma cell	1.4114	0.7382
ESR2	plasma cell	4.2354	3.4104
FAM107B	plasma cell	13.2019	2.2801
FBXW7	plasma cell	8.7388	3.0363
FCRL5	plasma cell	1.2704	0.8851
FER1L4	plasma cell	0.7129	0.6139
FKBP11	plasma cell	3.2601	1.8740
GAB1	plasma cell	3.9498	1.3851
GALNT2	plasma cell	6.8898	2.2461
HDLBP	plasma cell	3.2889	0.7311
HERPUD1	plasma cell	11.8670	5.3573
HM13	plasma cell	2.0729	0.6739
HMCES	plasma cell	1.5773	0.6022
HSP90B1	plasma cell	13.2836	6.4015
IFNG-AS1	plasma cell	3.1400	1.7253
IGHA1	plasma cell	893.5093	869.3714
IGHA2	plasma cell	56.1799	55.1461
IGHG1	plasma cell	2.5970	2.4955
IGHG2	plasma cell	2.6529	2.5195
IGHG3	plasma cell	1.3531	1.2145
IGHG4	plasma cell	1.5306	1.4512
IGHGP	plasma cell	0.9638	0.9348
IGHM	plasma cell	27.7892	23.2681
IGHV1-18	plasma cell	0.8765	0.8658
IGHV1-2	plasma cell	0.6238	0.5981
IGHV1-46	plasma cell	0.5478	0.5366
IGHV3-15	plasma cell	1.8408	1.8287
IGHV3-21	plasma cell	1.0331	1.0165
IGHV3-23	plasma cell	2.4001	2.3437
IGHV3-30	plasma cell	1.8318	1.7851
IGHV3-33	plasma cell	0.7230	0.6974
IGHV3-48	plasma cell	0.5221	0.4974
IGHV3-53	plasma cell	0.5963	0.5740
IGHV3-7	plasma cell	2.7873	2.7543
IGHV3-72	plasma cell	0.5536	0.5451
IGHV3-74	plasma cell	0.9495	0.9384
IGHV4-34	plasma cell	0.5942	0.5808
IGHV4-39	plasma cell	1.1090	1.0751
IGHV5-51	plasma cell	0.5010	0.4763
IGKC	plasma cell	1925.3451	1882.0668
IGKV1-16	plasma cell	1.6507	1.6445
IGKV1-17	plasma cell	0.7010	0.6957
IGKV1-27	plasma cell	0.8911	0.8505
IGKV1-33	plasma cell	1.0665	1.0660
IGKV1-39	plasma cell	1.9244	1.9053
IGKV1-5	plasma cell	2.8381	2.8072
IGKV1-9	plasma cell	1.0360	1.0214
IGKV2-24	plasma cell	0.5430	0.5402
IGKV2-28	plasma cell	0.7070	0.7060
IGKV3-11	plasma cell	0.7236	0.7036
IGKV3-15	plasma cell	1.2886	1.2779
IGKV3-20	plasma cell	4.9107	4.8604
IGKV4-1	plasma cell	3.6928	3.6605
IGLC2	plasma cell	577.7176	573.4121
IGLC3	plasma cell	263.2904	262.2460
IGLC7	plasma cell	3.6124	3.5827
IGLL5	plasma cell	25.6576	25.4755
IGLV1-40	plasma cell	2.3620	2.3034
IGLV1-44	plasma cell	3.2103	3.1629
