gene	cell_state	score	margin
ERICH1	endothelial cell of lymphatic vessel	1.2857	0.5910
FAM174B	endothelial cell of lymphatic vessel	0.7089	0.4678
FAM50A	endothelial cell of lymphatic vessel	1.0376	0.3377
FKBP1A	endothelial cell of lymphatic vessel	13.8011	0.7709
FLRT2	endothelial cell of lymphatic vessel	1.5586	0.6053
FLT4	endothelial cell of lymphatic vessel	2.3824	1.8683
FTH1	endothelial cell of lymphatic vessel	76.7726	27.3058
GADD45GIP1	endothelial cell of lymphatic vessel	2.8754	0.7400
GFUS	endothelial cell of lymphatic vessel	1.6112	0.8813
GIMAP4	endothelial cell of lymphatic vessel	2.7457	0.3299
GJA1	endothelial cell of lymphatic vessel	7.3998	5.4194
GNG11	endothelial cell of lymphatic vessel	17.8654	0.6384
GPR146	endothelial cell of lymphatic vessel	0.8094	0.4151
GRAP	endothelial cell of lymphatic vessel	0.8125	0.5525
GUK1	endothelial cell of lymphatic vessel	7.2885	2.5667
GUSB	endothelial cell of lymphatic vessel	1.1750	0.3962
GYPC	endothelial cell of lymphatic vessel	7.4389	2.1546
HAPLN3	endothelial cell of lymphatic vessel	0.8188	0.5772
HLA-A	endothelial cell of lymphatic vessel	12.0963	4.7959
HLA-C	endothelial cell of lymphatic vessel	6.3225	0.9303
HLA-E	endothelial cell of lymphatic vessel	7.4739	2.1181
HOMER1	endothelial cell of lymphatic vessel	0.5561	0.3314
HOMER3	endothelial cell of lymphatic vessel	1.5527	0.6461
HSDL2	endothelial cell of lymphatic vessel	0.6536	0.2973
IL6ST	endothelial cell of lymphatic vessel	1.4313	0.5297
IL7	endothelial cell of lymphatic vessel	0.6291	0.6171
ITGA9	endothelial cell of lymphatic vessel	0.8871	0.3715
JUP	endothelial cell of lymphatic vessel	1.8847	0.5190
KANK3	endothelial cell of lymphatic vessel	1.9028	0.2676
KBTBD11	endothelial cell of lymphatic vessel	0.9812	0.2825
KCTD17	endothelial cell of lymphatic vessel	0.6049	0.3684
KLHL4	endothelial cell of lymphatic vessel	0.7660	0.4569
LAMA4	endothelial cell of lymphatic vessel	4.2644	2.3463
LAYN	endothelial cell of lymphatic vessel	0.6560	0.4539
LIMS1	endothelial cell of lymphatic vessel	5.1477	2.6657
LYN	endothelial cell of lymphatic vessel	1.3473	0.3898
LYVE1	endothelial cell of lymphatic vessel	10.2678	5.7032
MACF1	endothelial cell of lymphatic vessel	1.8270	0.4134
MAGI1	endothelial cell of lymphatic vessel	0.9243	0.3770
MAN1A1	endothelial cell of lymphatic vessel	1.5291	0.8457
MAP2K6	endothelial cell of lymphatic vessel	0.5335	0.2748
MAP4K2	endothelial cell of lymphatic vessel	1.9984	0.9616
MAP4K5	endothelial cell of lymphatic vessel	1.0978	0.6598
MARCKS	endothelial cell of lymphatic vessel	8.1763	1.3919
MCFD2	endothelial cell of lymphatic vessel	0.9219	0.3906
MED10	endothelial cell of lymphatic vessel	1.6367	0.7029
MICAL2	endothelial cell of lymphatic vessel	0.7735	0.6911
MMRN1	endothelial cell of lymphatic vessel	2.3254	1.7906
MRPL52	endothelial cell of lymphatic vessel	2.4863	0.4541
MTUS1	endothelial cell of lymphatic vessel	2.2254	0.6977
MYH10	endothelial cell of lymphatic vessel	2.4077	0.6983
MYZAP	endothelial cell of lymphatic vessel	0.9291	0.8255
MZT2A	endothelial cell of lymphatic vessel	2.7145	0.4337
MZT2B	endothelial cell of lymphatic vessel	5.0544	1.1878
NAA38	endothelial cell of lymphatic vessel	4.0572	0.8286
NARF	endothelial cell of lymphatic vessel	1.2430	0.3400
NDUFB2	endothelial cell of lymphatic vessel	5.2481	0.9746
NDUFS6	endothelial cell of lymphatic vessel	2.7374	0.4852
NDUFS7	endothelial cell of lymphatic vessel	2.6152	0.8203
NEAT1	endothelial cell of lymphatic vessel	5.5900	0.6858
NEDD8	endothelial cell of lymphatic vessel	3.9778	0.2528
NFAT5	endothelial cell of lymphatic vessel	0.8675	0.3744
NFIA-AS2	endothelial cell of lymphatic vessel	0.9866	0.9210
NOP10	endothelial cell of lymphatic vessel	3.8316	0.4151
NR1H3	endothelial cell of lymphatic vessel	0.8390	0.3656
NR2F1	endothelial cell of lymphatic vessel	2.8911	2.2578
NR2F2	endothelial cell of lymphatic vessel	3.2792	0.2894
NRN1	endothelial cell of lymphatic vessel	1.0518	0.2521
NRP2	endothelial cell of lymphatic vessel	6.2464	2.9728
NTAN1	endothelial cell of lymphatic vessel	1.3004	0.4683
NTS	endothelial cell of lymphatic vessel	8.2613	0.5363
NUMB	endothelial cell of lymphatic vessel	1.0727	0.3246
OAS1	endothelial cell of lymphatic vessel	0.7837	0.5217
ODF2L	endothelial cell of lymphatic vessel	1.6085	0.8780
P2RX4	endothelial cell of lymphatic vessel	0.7681	0.3554
PARD6G	endothelial cell of lymphatic vessel	0.6269	0.4230
PCAT19	endothelial cell of lymphatic vessel	4.2293	0.4061
PCLO	endothelial cell of lymphatic vessel	0.7313	0.3036
PCSK6	endothelial cell of lymphatic vessel	0.6591	0.5126
PDE2A	endothelial cell of lymphatic vessel	0.8991	0.4166
PDIA5	endothelial cell of lymphatic vessel	0.6465	0.3033
PDPN	endothelial cell of lymphatic vessel	1.7763	0.5562
PGM5	endothelial cell of lymphatic vessel	1.2339	0.5347
PLA2G4C	endothelial cell of lymphatic vessel	0.8050	0.6805
PLAAT3	endothelial cell of lymphatic vessel	1.6961	1.3073
PLEKHO2	endothelial cell of lymphatic vessel	0.5906	0.2955
PLIN5	endothelial cell of lymphatic vessel	0.6978	0.5742
PLSCR4	endothelial cell of lymphatic vessel	0.6265	0.4134
POLE4	endothelial cell of lymphatic vessel	1.1602	0.3677
POLR2I	endothelial cell of lymphatic vessel	1.8204	0.3266
POLR2L	endothelial cell of lymphatic vessel	7.7907	3.2383
POP7	endothelial cell of lymphatic vessel	1.3602	0.5524
PPFIBP1	endothelial cell of lymphatic vessel	4.3540	3.2956
PPP1R2	endothelial cell of lymphatic vessel	1.5864	0.8028
PRKAR1B	endothelial cell of lymphatic vessel	0.6741	0.2793
PROX1	endothelial cell of lymphatic vessel	4.6112	3.9631
PRR5L	endothelial cell of lymphatic vessel	0.5546	0.3413
PRSS23	endothelial cell of lymphatic vessel	7.2165	5.0082
PRXL2A	endothelial cell of lymphatic vessel	4.1829	1.8817
PTX3	endothelial cell of lymphatic vessel	3.8467	3.4375
PXMP2	endothelial cell of lymphatic vessel	1.1794	0.4184
RAB11A	endothelial cell of lymphatic vessel	5.0577	2.8696
RAB13	endothelial cell of lymphatic vessel	3.1275	0.4392
RAB3IL1	endothelial cell of lymphatic vessel	0.5073	0.2779
RALB	endothelial cell of lymphatic vessel	2.2300	0.4226
RALGAPA2	endothelial cell of lymphatic vessel	0.7319	0.5322
RAP1B	endothelial cell of lymphatic vessel	1.1087	0.3286
RASSF9	endothelial cell of lymphatic vessel	0.8225	0.6555
RBM5	endothelial cell of lymphatic vessel	1.0109	0.2629
RBP1	endothelial cell of lymphatic vessel	21.7148	8.7447
RELN	endothelial cell of lymphatic vessel	2.2387	2.2079
REXO2	endothelial cell of lymphatic vessel	2.6991	1.1571
RHOJ	endothelial cell of lymphatic vessel	1.1433	0.4126
ROMO1	endothelial cell of lymphatic vessel	2.9721	0.5819
RSPH4A	endothelial cell of lymphatic vessel	0.5227	0.5131
RTN4	endothelial cell of lymphatic vessel	4.9276	0.7876
RWDD1	endothelial cell of lymphatic vessel	2.1234	0.3262
S100A16	endothelial cell of lymphatic vessel	10.7412	4.5719
SCARB2	endothelial cell of lymphatic vessel	1.4673	0.3231
SEM1	endothelial cell of lymphatic vessel	5.0597	1.2410
SEMA6A	endothelial cell of lymphatic vessel	1.2061	0.4416
SERINC5	endothelial cell of lymphatic vessel	0.8960	0.3241
SERPING1	endothelial cell of lymphatic vessel	2.1803	0.4756
SH3GL1	endothelial cell of lymphatic vessel	1.3948	0.8628
SHC1	endothelial cell of lymphatic vessel	2.3799	1.1461
SLC22A23	endothelial cell of lymphatic vessel	0.5398	0.4212
SLC41A3	endothelial cell of lymphatic vessel	0.6542	0.2652
SLC45A3	endothelial cell of lymphatic vessel	0.5360	0.4491
SLC5A3	endothelial cell of lymphatic vessel	0.7369	0.3320
SLIRP	endothelial cell of lymphatic vessel	2.6002	0.2624
SMAD1	endothelial cell of lymphatic vessel	1.0482	0.4041
SMYD2	endothelial cell of lymphatic vessel	1.4261	0.8932
SPHK1	endothelial cell of lymphatic vessel	1.2753	1.1737
SS18L2	endothelial cell of lymphatic vessel	1.0282	0.3046
STAB2	endothelial cell of lymphatic vessel	1.9628	1.9349
STON2	endothelial cell of lymphatic vessel	0.8603	0.6731
TBC1D2B	endothelial cell of lymphatic vessel	0.6497	0.4061
TBX1	endothelial cell of lymphatic vessel	1.0246	1.0189
TFPI	endothelial cell of lymphatic vessel	13.0943	10.7733
TIMP3	endothelial cell of lymphatic vessel	6.1249	2.5698
TINAGL1	endothelial cell of lymphatic vessel	1.3404	0.3256
TMEM123	endothelial cell of lymphatic vessel	3.0116	1.3561
TMEM160	endothelial cell of lymphatic vessel	1.4211	0.3619
TMEM208	endothelial cell of lymphatic vessel	0.9747	0.3161
TMEM255B	endothelial cell of lymphatic vessel	1.0461	0.4253
TMEM50A	endothelial cell of lymphatic vessel	2.7564	0.3427
TPD52L2	endothelial cell of lymphatic vessel	1.0020	0.3068
TRAPPC1	endothelial cell of lymphatic vessel	2.9952	0.3513
TRMT9B	endothelial cell of lymphatic vessel	1.3219	1.1731
TSC22D4	endothelial cell of lymphatic vessel	2.0135	0.7542
TSPAN11	endothelial cell of lymphatic vessel	0.5095	0.4219
TSPAN15	endothelial cell of lymphatic vessel	0.9136	0.3687
TSPAN4	endothelial cell of lymphatic vessel	1.9164	0.4641
TSPAN5	endothelial cell of lymphatic vessel	1.2044	0.6228
TTF1	endothelial cell of lymphatic vessel	0.8086	0.2526
UBTD1	endothelial cell of lymphatic vessel	1.2388	0.6018
UQCC2	endothelial cell of lymphatic vessel	1.6152	0.4193
UQCR11	endothelial cell of lymphatic vessel	5.2227	0.8543
UQCRB	endothelial cell of lymphatic vessel	9.0349	0.5116
VPS35L	endothelial cell of lymphatic vessel	0.7260	0.4323
WARS1	endothelial cell of lymphatic vessel	1.1705	0.4432
WFS1	endothelial cell of lymphatic vessel	1.1557	0.8364
WNK1	endothelial cell of lymphatic vessel	1.2482	0.5357
WWTR1	endothelial cell of lymphatic vessel	1.8131	0.6009
ZNF24TR	endothelial cell of lymphatic vessel	0.6268	0.5700
ACAP3	enteric neuron	0.8022	0.3995
ACAT2	enteric neuron	0.9365	0.2922
ACTR10	enteric neuron	1.0948	0.2674
ACVR2B	enteric neuron	1.2163	0.3306
ADGRB3-DT	enteric neuron	0.6131	0.3212
ANK2	enteric neuron	1.4593	1.0034
APBB1	enteric neuron	0.7679	0.3798
APC	enteric neuron	0.6571	0.3581
APLP1	enteric neuron	2.2205	1.6069
ARID4A	enteric neuron	1.0213	0.4467
ARL3	enteric neuron	1.3507	0.2568
ASCL1	enteric neuron	6.5368	2.0198
ATAT1	enteric neuron	0.7755	0.4082
ATCAY	enteric neuron	0.8283	0.7753
ATP1A3	enteric neuron	0.8286	0.7738
ATP6V0B	enteric neuron	2.5765	0.4291
ATP6V0E2	enteric neuron	1.6244	0.7283
ATP6V1G1	enteric neuron	4.9420	1.6905
ATP6V1G2	enteric neuron	0.5238	0.4288
ATP6V1H	enteric neuron	0.7048	0.2595
ATRX	enteric neuron	2.6384	0.4677
BAALC	enteric neuron	1.6223	0.4901
BAG1	enteric neuron	1.1664	0.2658
BASP1	enteric neuron	3.5055	1.8383
BCL7A	enteric neuron	1.0066	0.3862
BEX1	enteric neuron	4.6459	2.6181
BEX2	enteric neuron	2.4716	1.3878
BEX4	enteric neuron	3.0384	1.0347
BRD3	enteric neuron	1.5189	0.3222
BTF3L4	enteric neuron	1.7057	0.3238
BUB3	enteric neuron	3.9666	2.1524
C14orf132	enteric neuron	1.3834	0.6524
C1orf43	enteric neuron	2.0070	0.4968
CADM3	enteric neuron	0.7579	0.6559
CALM2	enteric neuron	17.0576	6.0900
CAMKV	enteric neuron	0.5375	0.3089
CAMLG	enteric neuron	1.9627	0.3066
CARTPT	enteric neuron	2.2217	2.0317
CBFB	enteric neuron	0.6909	0.2647
CCDC112	enteric neuron	0.9266	0.5669
CCDC184	enteric neuron	0.5819	0.4688
CCNI	enteric neuron	8.8551	2.9279
CCT2	enteric neuron	2.6646	0.3281
CCT3	enteric neuron	3.8109	1.0040
CD24	enteric neuron	9.0976	2.5732
CDH2	enteric neuron	1.4934	0.3441
CDKN2D	enteric neuron	1.0822	0.4812
CELF3	enteric neuron	1.3169	0.8892
CELF4	enteric neuron	0.7205	0.3006
CEP15	enteric neuron	0.9628	0.6061
CEP170	enteric neuron	1.0378	0.3214
CFAP20	enteric neuron	2.1009	0.5899
CHD4	enteric neuron	1.7149	0.2928
CHD7	enteric neuron	2.5622	0.3786
CHD9	enteric neuron	2.3949	0.2970
CHGB	enteric neuron	0.6831	0.3372
CHL1	enteric neuron	0.7438	0.3532
CHRNA3	enteric neuron	4.1604	3.4920
CIRBP	enteric neuron	13.1006	0.5571
CLASP1	enteric neuron	1.1998	0.7421
CLASP2	enteric neuron	1.1574	0.5771
CLIP3	enteric neuron	0.6984	0.3766
COX7A2	enteric neuron	6.9409	0.3122
CRABP1	enteric neuron	11.3334	8.2483
CRMP1	enteric neuron	3.3612	2.2022
CSDE1	enteric neuron	2.9993	0.2832
CSNK1E	enteric neuron	1.4492	0.2897
CXXC5	enteric neuron	1.3862	0.3577
DCTN2	enteric neuron	2.0297	0.3167
DCTN3	enteric neuron	2.1185	0.5418
DCX	enteric neuron	2.4890	2.0705
DDX24	enteric neuron	1.3832	0.3079
DHPS	enteric neuron	1.2926	0.4348
DLG2	enteric neuron	1.0739	0.4666
DLL3	enteric neuron	2.6454	1.9481
DNAJA1	enteric neuron	2.5526	0.2654
DNM1L	enteric neuron	0.8892	0.3826
DPYSL2	enteric neuron	1.8913	0.6745
DPYSL3	enteric neuron	4.1545	2.9046
DPYSL4	enteric neuron	0.7774	0.2943
DPYSL5	enteric neuron	0.6157	0.3163
DTD1	enteric neuron	1.5186	0.5732
DUSP4	enteric neuron	2.3409	1.7410
DYNC1LI1	enteric neuron	0.7160	0.2782
EEF2	enteric neuron	19.7347	1.2321
EIF1B	enteric neuron	4.0576	1.5507
EIF4A1	enteric neuron	4.5285	0.4832
EIF4G2	enteric neuron	4.6100	0.2955
ELAVL3	enteric neuron	2.1389	1.8545
ELAVL4	enteric neuron	6.7517	5.6375
EMC4	enteric neuron	1.5092	0.2723
ENO2	enteric neuron	0.9511	0.7968
FAM177A1	enteric neuron	1.0368	0.3014
FAM32A	enteric neuron	1.4065	0.3157
FEZ1	enteric neuron	0.6679	0.2967
FGF13	enteric neuron	1.2637	0.8302
FKBP1B	enteric neuron	0.8061	0.4478
FLOT1	enteric neuron	1.2986	0.2566
FNDC5	enteric neuron	0.5589	0.4065
FSD1	enteric neuron	0.5939	0.3383
FXYD7	enteric neuron	0.9619	0.5814
GAL	enteric neuron	3.8419	3.5797
GAP43	enteric neuron	7.3468	6.8712
GARNL3	enteric neuron	0.5515	0.3842
GDAP1	enteric neuron	0.6854	0.4103
GDAP1L1	enteric neuron	1.2735	1.1293
GDI1	enteric neuron	2.0700	1.3638
GET1	enteric neuron	1.2234	0.5245
GNAO1	enteric neuron	0.5857	0.2593
GNG3	enteric neuron	1.8894	1.8131
GPC2	enteric neuron	0.8131	0.5425
GRK3	enteric neuron	0.5101	0.2668
GRP	enteric neuron	4.7517	4.7189
GSE1	enteric neuron	0.7930	0.2833
GSK3B	enteric neuron	0.7638	0.3746
GTF2I	enteric neuron	3.0402	0.7654
H2AC25	enteric neuron	2.0817	0.6087
H2BC21	enteric neuron	1.0383	0.2738
H3-3A	enteric neuron	32.8830	5.4113
HAND2	enteric neuron	2.5684	1.0394
HAND2-AS1	enteric neuron	2.6859	1.0173
HDAC2	enteric neuron	4.1714	0.5890
HDGFL3	enteric neuron	1.0852	0.3179
HEBP2	enteric neuron	3.3091	1.0613
HOXA3	enteric neuron	1.3853	0.4365
HOXA5	enteric neuron	2.1545	1.0018
HOXB2	enteric neuron	2.7753	0.9090
HOXB3	enteric neuron	1.5509	0.5848
HOXB4	enteric neuron	3.1171	1.3356
HOXB5	enteric neuron	7.6168	5.8920
HSBP1	enteric neuron	4.6917	0.3665
HSPA8	enteric neuron	8.2562	0.6546
ICA1	enteric neuron	0.9178	0.3435
IDS	enteric neuron	0.5770	0.2560
IGLON5	enteric neuron	0.5252	0.2999
INA	enteric neuron	1.5572	1.5173
JAKMIP2	enteric neuron	0.5868	0.2706
JARID2	enteric neuron	1.1023	0.4457
JPH4	enteric neuron	0.7468	0.4749
JPT1	enteric neuron	5.3287	2.2799
KDM6B	enteric neuron	0.6918	0.2868
KHDRBS1	enteric neuron	4.0667	0.8121
KIDINS220	enteric neuron	1.2824	0.6258
KIF1A	enteric neuron	1.3936	0.9129
KIF1B	enteric neuron	1.1534	0.4453
KIF21A	enteric neuron	4.1211	2.9750
KIF3A	enteric neuron	0.7588	0.4292
KIF5C	enteric neuron	1.5758	1.2510
KLC1	enteric neuron	1.5039	0.8638
KMT2E	enteric neuron	2.3604	0.4547
L1CAM	enteric neuron	1.0819	0.6410
LINC00632	enteric neuron	1.2532	0.3969
LINC00682	enteric neuron	2.5886	2.0056
LINC01116	enteric neuron	1.1917	0.3357
LRRN3	enteric neuron	1.7608	1.2991
LUC7L3	enteric neuron	3.8680	0.6101
MAB21L1	enteric neuron	3.0619	1.1507
MACROH2A2	enteric neuron	1.9237	0.3004
MAD2L2	enteric neuron	1.5197	0.3589
MAP1B	enteric neuron	13.4234	9.1087
MAP2	enteric neuron	0.9581	0.6868
MAP6	enteric neuron	0.8030	0.7226
MAPK10	enteric neuron	2.4468	2.1581
MAPK8	enteric neuron	0.5481	0.2717
MAPRE3	enteric neuron	0.5321	0.3544
MAPT	enteric neuron	1.0966	0.9903
MARCHF6	enteric neuron	1.6097	0.5374
MEAF6	enteric neuron	1.5727	0.4679
MEG3	enteric neuron	14.4000	3.7568
MEX3A	enteric neuron	1.4629	0.3361
MIAT	enteric neuron	2.1601	2.0918
MLLT11	enteric neuron	13.2017	10.4160
MOAP1	enteric neuron	0.9646	0.5350
MORF4L2	enteric neuron	2.9721	0.2877
MTX2	enteric neuron	1.0616	0.2552
MYEF2	enteric neuron	0.9982	0.4115
MYT1	enteric neuron	0.5319	0.4032
NBEA	enteric neuron	1.1397	0.7197
NCOA7	enteric neuron	1.3160	0.6400
NDFIP1	enteric neuron	2.1488	0.6836
NDRG4	enteric neuron	0.7648	0.5668
NDUFB8	enteric neuron	3.3199	0.5599
NEFL	enteric neuron	4.8601	4.7039
NEFM	enteric neuron	6.6025	5.9457
NFASC	enteric neuron	0.7242	0.4943
NICOL1	enteric neuron	3.7989	1.6282
NLRP1	enteric neuron	1.1165	0.2791
NNAT	enteric neuron	5.6920	3.0020
NREP	enteric neuron	6.7739	0.9582
NRSN1	enteric neuron	0.9964	0.9751
NRXN2	enteric neuron	0.6322	0.2618
NSD3	enteric neuron	2.0340	0.6890
NSG1	enteric neuron	2.0387	0.3957
NSG2	enteric neuron	0.9318	0.8491
NT5C3B	enteric neuron	1.4058	0.3532
OLFM1	enteric neuron	1.3238	1.1287
OLFM2	enteric neuron	0.8178	0.3294
ORAI2	enteric neuron	0.7573	0.3688
PAFAH1B3	enteric neuron	3.3636	1.2951
PARP6	enteric neuron	0.5536	0.3756
PBRM1	enteric neuron	1.1953	0.3912
PCBP4	enteric neuron	3.4838	2.1016
PCM1	enteric neuron	2.6073	1.3296
PCMT1	enteric neuron	1.3845	0.3081
PCP4	enteric neuron	3.4793	2.1609
PCSK1N	enteric neuron	9.0413	2.0481
PCSK2	enteric neuron	0.6998	0.2602
PENK	enteric neuron	5.5702	5.4246
PFDN2	enteric neuron	2.0096	0.4649
PFDN4	enteric neuron	2.5556	0.8068
PFKM	enteric neuron	0.7272	0.2585
PGM2L1	enteric neuron	1.5005	0.4875
PHOX2A	enteric neuron	1.6201	1.5740
PHOX2B	enteric neuron	3.6026	1.6002
PIN1	enteric neuron	2.2461	0.6890
PODXL2	enteric neuron	1.1134	0.4433
POLR2K	enteric neuron	1.4912	0.3133
PRAF2	enteric neuron	1.0368	0.2964
PRPH	enteric neuron	10.4833	10.0990
PSMB5	enteric neuron	4.1565	0.9581
PSMB7	enteric neuron	3.3857	0.5651
PTMA	enteric neuron	58.3783	5.2477
PTOV1	enteric neuron	2.6143	0.3319
PTPRS	enteric neuron	1.4840	0.3815
PWWP3A	enteric neuron	1.0073	0.2582
RAB3A	enteric neuron	1.1653	0.9657
RAB6A	enteric neuron	1.6200	0.3674
RBFOX2	enteric neuron	2.5091	0.4846
RBMS1	enteric neuron	2.3497	0.8448
REEP2	enteric neuron	0.5568	0.4603
RET	enteric neuron	1.2929	0.9024
RIMS3	enteric neuron	0.5245	0.4288
RPAIN	enteric neuron	1.9526	0.4118
RTN1	enteric neuron	3.5476	3.1621
RTN3	enteric neuron	3.3167	1.7185
RUFY2	enteric neuron	0.5652	0.3264
RUFY3	enteric neuron	1.2751	0.9072
SAMD11	enteric neuron	0.7039	0.3993
SC5D	enteric neuron	0.5800	0.2571
SCG3	enteric neuron	1.3478	0.5907
SCG5	enteric neuron	1.5910	0.7968
SCN9A	enteric neuron	0.7043	0.2713
SEC11C	enteric neuron	2.4524	0.6894
SEPTIN6	enteric neuron	1.2558	0.3361
SERINC1	enteric neuron	1.2760	0.4974
SERP2	enteric neuron	0.5544	0.2801
SEZ6L2	enteric neuron	0.8393	0.3036
SGIP1	enteric neuron	0.5306	0.2616
SHD	enteric neuron	1.6851	1.0655
SMARCA4	enteric neuron	1.7596	0.4893
SMDT1	enteric neuron	2.8208	0.5064
SNAP25	enteric neuron	1.0555	0.7582
SNCG	enteric neuron	2.3037	1.1100
SNX10-AS1	enteric neuron	0.6045	0.2671
SNX7	enteric neuron	1.9952	1.3219
SOCS6	enteric neuron	0.5498	0.2584
SOX11	enteric neuron	4.2162	1.4667
SOX4	enteric neuron	11.0288	3.3561
SPOCK1	enteric neuron	0.7777	0.6579
SRGAP1	enteric neuron	0.8587	0.4185
SRGAP3	enteric neuron	0.6442	0.4167
SRRM3	enteric neuron	0.6064	0.5706
SRRM4	enteric neuron	0.9827	0.8618
STMN1	enteric neuron	29.3292	9.7811
STMN2	enteric neuron	21.4400	20.3373
STMN3	enteric neuron	1.4012	0.6192
STMN4	enteric neuron	3.7287	3.6106
STRAP	enteric neuron	2.4660	0.3938
SYT1	enteric neuron	4.0980	3.6352
SYT11	enteric neuron	1.0291	0.6084
TAC1	enteric neuron	3.9198	3.8583
TAC3	enteric neuron	1.7860	1.3839
TAGLN3	enteric neuron	4.2523	3.6578
TBCB	enteric neuron	2.7716	0.2864
TBX2	enteric neuron	1.3271	0.5070
TBX3	enteric neuron	4.8368	2.3355
TCAF1	enteric neuron	1.2957	0.4850
TCEAL7	enteric neuron	1.9301	0.7018
TCP1	enteric neuron	2.1241	0.3604
TERF2IP	enteric neuron	2.8293	0.7961
TIMM17B	enteric neuron	1.3412	0.3597
TLCD3B	enteric neuron	1.6355	1.5729
TLX2	enteric neuron	2.2470	2.1687
TM4SF4	enteric neuron	1.7047	0.4818
TMEFF2	enteric neuron	1.6367	1.3649
TMEM14A	enteric neuron	1.1266	0.2503
TMEM35A	enteric neuron	0.7131	0.4532
TMEM59L	enteric neuron	0.8049	0.7498
TNPO1	enteric neuron	1.0353	0.2855
TNS3	enteric neuron	1.3199	0.5758
TPPP3	enteric neuron	0.8201	0.3657
TRIB2	enteric neuron	1.0151	0.3887
TSG101	enteric neuron	1.2091	0.3312
TTC9B	enteric neuron	0.8882	0.8698
TUBA1A	enteric neuron	48.7834	28.7023
TUBB	enteric neuron	34.1870	11.0982
TUBB2A	enteric neuron	4.7793	3.2168
TUBB2B	enteric neuron	24.8951	20.2686
UBB	enteric neuron	13.0690	0.4593
UBE2S	enteric neuron	1.4368	0.3761
UBE3A	enteric neuron	1.2913	0.3923
UBXN1	enteric neuron	2.3541	0.2651
UCHL1	enteric neuron	5.4014	4.0789
USP11	enteric neuron	1.1135	0.4657
VAMP2	enteric neuron	3.9032	1.8782
VAT1L	enteric neuron	0.6243	0.5515
VBP1	enteric neuron	1.2748	0.2603
VDAC2	enteric neuron	3.4497	0.6632
VDAC3	enteric neuron	1.6163	0.3224
VIP	enteric neuron	1.9088	1.7738
XPR1	enteric neuron	0.6782	0.3523
YWHAE	enteric neuron	8.2978	1.2651
YWHAG	enteric neuron	1.3364	0.5099
YWHAQ	enteric neuron	5.2746	0.8101
ZC2HC1A	enteric neuron	0.9195	0.3275
ZNF428	enteric neuron	4.2404	1.3769
ACTB	enteric smooth muscle cell	98.7269	14.9835
ACTC1	enteric smooth muscle cell	3.7062	3.4774
ACTG2	enteric smooth muscle cell	106.7348	60.4874
ACTN1	enteric smooth muscle cell	5.9893	1.1557
ADAMTS8	enteric smooth muscle cell	0.6570	0.2683
ALDH1B1	enteric smooth muscle cell	1.0843	0.5039
AOPEP	enteric smooth muscle cell	1.3353	0.3180
ARPC5	enteric smooth muscle cell	3.6663	0.2576
ATF4	enteric smooth muscle cell	2.7383	0.3397
BAG2	enteric smooth muscle cell	0.7530	0.3142
CALD1	enteric smooth muscle cell	31.8181	8.3089
CARMN	enteric smooth muscle cell	3.6033	0.8512
CBX6	enteric smooth muscle cell	2.3333	0.7840
CDC42EP3	enteric smooth muscle cell	2.5055	0.8698
CES1	enteric smooth muscle cell	0.7919	0.5398
CFL2	enteric smooth muscle cell	1.5397	0.5868
CNN1	enteric smooth muscle cell	12.6706	4.8393
COMMD6	enteric smooth muscle cell	7.4949	0.4792
CORO1C	enteric smooth muscle cell	1.2533	0.2692
CPXM2	enteric smooth muscle cell	0.5117	0.4365
CSRP1	enteric smooth muscle cell	7.3907	3.3579
DES	enteric smooth muscle cell	23.1722	9.0988
DSTN	enteric smooth muscle cell	21.2847	8.8165
EEF1A1	enteric smooth muscle cell	153.3868	11.3535
EEF1D	enteric smooth muscle cell	10.8017	0.8809
ENAH	enteric smooth muscle cell	4.2409	2.6520
ERBIN	enteric smooth muscle cell	0.8589	0.3109
FBXO22	enteric smooth muscle cell	0.6592	0.2730
FBXO32	enteric smooth muscle cell	0.9289	0.3270
FENDRR	enteric smooth muscle cell	2.4507	1.2973
FERMT2	enteric smooth muscle cell	2.5335	0.5741
FGF7	enteric smooth muscle cell	3.4310	1.9638
FHL1	enteric smooth muscle cell	3.3226	1.0522
FLNA	enteric smooth muscle cell	8.0290	2.3000
FNBP1	enteric smooth muscle cell	1.8974	0.6779
FOXF1	enteric smooth muscle cell	3.8834	0.3792
FOXF2	enteric smooth muscle cell	1.3364	0.5439
FOXP2	enteric smooth muscle cell	1.6463	0.5588
FRMD6-AS2	enteric smooth muscle cell	1.4228	0.3818
GBP2	enteric smooth muscle cell	1.6310	1.2920
GNG5	enteric smooth muscle cell	6.1015	0.5128
GRB14	enteric smooth muscle cell	0.6454	0.4481
GREM2	enteric smooth muscle cell	3.7251	2.0205
HACD1	enteric smooth muscle cell	2.3655	1.7840
HAND1	enteric smooth muscle cell	2.4923	0.2952
HHIP	enteric smooth muscle cell	2.2516	1.4591
HHIP-AS1	enteric smooth muscle cell	1.2652	0.6269
HMGN3	enteric smooth muscle cell	4.5482	0.4349
HSPB1	enteric smooth muscle cell	20.7024	1.1616
IL17B	enteric smooth muscle cell	0.8680	0.5176
IRF2BP2	enteric smooth muscle cell	1.7470	0.2896
ITGAE	enteric smooth muscle cell	1.7928	0.8207
KCND3	enteric smooth muscle cell	1.0317	0.8019
