gene	cell_state	score	margin
FBLN2	LP|Glia	6.0803	1.8768
FBXL3	LP|Glia	1.5965	0.3143
FEZ1	LP|Glia	5.3520	1.5336
FGF2	LP|Glia	4.5160	0.5624
FIBIN	LP|Glia	5.9794	0.3685
FIGN	LP|Glia	5.0041	1.1597
FLRT3	LP|Glia	8.3247	6.4944
FOXD3	LP|Glia	11.5558	inf
FRMD4A	LP|Glia	4.4058	0.9167
FST	LP|Glia	6.9117	2.1099
FSTL3	LP|Glia	5.3154	2.0170
FXYD1	LP|Glia	6.0158	1.9156
FXYD3	LP|Glia	4.0139	1.6115
GALNT2	LP|Glia	2.5211	0.8117
GAS2L3	LP|Glia	5.1343	0.6260
GAS7	LP|Glia	4.4835	1.6143
GATM	LP|Glia	4.1927	0.7468
GDI1	LP|Glia	1.7518	0.3400
GFRA1	LP|Glia	5.1010	0.8409
GFRA3	LP|Glia	10.4503	7.5770
GPM6B	LP|Glia	7.7193	6.1563
GPR155	LP|Glia	3.9854	2.8961
GRAMD3	LP|Glia	4.5245	1.9558
GTF2H5	LP|Glia	1.8454	0.4012
HAND2	LP|Glia	8.9451	inf
HAND2-AS1	LP|Glia	6.9325	inf
HDAC11	LP|Glia	3.7403	1.4006
HES6	LP|Glia	3.7182	1.3137
HEXIM1	LP|Glia	2.2031	0.6000
HSPA12A	LP|Glia	5.5399	2.2171
HSPA2	LP|Glia	4.4917	1.1648
HSPB2	LP|Glia	5.2861	0.9002
IER3	LP|Glia	3.2059	0.4097
IFI35	LP|Glia	1.9061	0.3636
IFIT2	LP|Glia	3.6491	0.5685
IFIT3	LP|Glia	4.1207	0.5363
IFRD1	LP|Glia	1.5986	0.5616
IGSF8	LP|Glia	1.9354	0.7228
IL11RA	LP|Glia	5.0784	1.2612
ING1	LP|Glia	2.2315	0.3947
IQGAP2	LP|Glia	2.2052	0.4361
ITGB1BP1	LP|Glia	2.4703	0.4665
ITGB8	LP|Glia	4.3095	0.7334
ITPR1	LP|Glia	4.0102	1.7913
JOSD2	LP|Glia	2.1617	0.3288
JUN	LP|Glia	2.5975	0.4826
KCNK5	LP|Glia	4.4609	2.3822
KCNMB4	LP|Glia	6.4585	4.2781
KCTD1	LP|Glia	5.1380	3.9608
KDSR	LP|Glia	2.5994	0.7760
KHDRBS3	LP|Glia	4.0987	0.4122
L1CAM	LP|Glia	10.5041	inf
LAMP1	LP|Glia	2.5233	0.3795
LAMP5	LP|Glia	3.6905	1.0406
LEPREL1	LP|Glia	5.9346	3.4845
LGI4	LP|Glia	10.2548	4.6420
LHPP	LP|Glia	2.0745	0.6787
LINC00511	LP|Glia	4.7755	1.3704
LINC00632	LP|Glia	7.4697	inf
LOXL3	LP|Glia	5.3177	2.3198
LRRC4C	LP|Glia	8.6292	inf
LRRTM1	LP|Glia	12.4749	inf
MAB21L1	LP|Glia	6.9180	inf
MAL	LP|Glia	5.0305	1.8010
MAN2A2	LP|Glia	2.8987	1.1193
MAP4	LP|Glia	2.5686	0.2710
MAP4K5	LP|Glia	1.9402	0.2871
MAPRE2	LP|Glia	2.6905	1.0647
MARCKS	LP|Glia	3.0905	0.4387
MARVELD1	LP|Glia	4.0545	0.9892
MATN2	LP|Glia	6.1080	1.4940
MBNL2	LP|Glia	2.0103	0.7584
MBOAT2	LP|Glia	3.8706	1.0203
MEGF6	LP|Glia	4.8438	inf
METRN	LP|Glia	3.0306	1.5482
MGAT4C	LP|Glia	12.1110	inf
MIA	LP|Glia	9.5907	1.9546
MID1IP1	LP|Glia	2.1557	0.2880
MMP17	LP|Glia	4.3694	inf
MOXD1	LP|Glia	3.5912	0.5613
MPZ	LP|Glia	10.1341	inf
MT1E	LP|Glia	3.6236	0.9655
MT1M	LP|Glia	5.0385	3.0207
MT2A	LP|Glia	3.6079	0.5877
MYOT	LP|Glia	11.5331	inf
NCAM1	LP|Glia	5.2652	1.5021
NDRG2	LP|Glia	5.1270	1.5325
NGFR	LP|Glia	8.7534	inf
NKAIN3	LP|Glia	8.6757	inf
NLGN4X	LP|Glia	6.6692	3.5933
NPTX2	LP|Glia	4.8298	3.0543
NRBP2	LP|Glia	3.6412	1.3820
NRN1	LP|Glia	6.7292	0.8288
NRXN1	LP|Glia	12.1923	inf
NRXN3	LP|Glia	8.9341	inf
NTM	LP|Glia	9.0637	5.5587
OLFML2A	LP|Glia	6.3154	2.1086
PACSIN3	LP|Glia	3.8087	0.3823
PAQR8	LP|Glia	2.5531	0.2857
PCBP4	LP|Glia	3.6839	2.0470
PCDH9	LP|Glia	6.3761	1.1466
PCSK2	LP|Glia	11.2966	inf
PDK4	LP|Glia	4.1219	0.9354
PEBP1	LP|Glia	3.3967	1.4143
PHLDA3	LP|Glia	4.8803	1.2226
PHLDB1	LP|Glia	3.3704	0.4708
PLP1	LP|Glia	12.6339	inf
PLSCR4	LP|Glia	4.8756	1.1685
PMEPA1	LP|Glia	5.0484	2.0878
PMP2	LP|Glia	10.4809	inf
PMP22	LP|Glia	6.6280	1.5653
POLR2F	LP|Glia	2.1712	0.6219
PON2	LP|Glia	3.9896	0.5345
PPDPF	LP|Glia	1.8280	0.4440
PPP1R16A	LP|Glia	3.0066	1.0807
PRIMA1	LP|Glia	7.7349	inf
PRNP	LP|Glia	5.4265	1.5809
PTPRF	LP|Glia	4.0797	2.7245
PTPRZ1	LP|Glia	10.3256	inf
RAB40B	LP|Glia	2.0649	0.6780
RASSF4	LP|Glia	4.7500	0.8163
RCAN1	LP|Glia	4.9246	0.9724
RFTN2	LP|Glia	4.3368	0.4416
RGS11	LP|Glia	5.0520	1.7093
RGS16	LP|Glia	5.5196	1.3574
RHOB	LP|Glia	3.2228	0.8959
RNF180	LP|Glia	4.7535	1.3746
RP3-525N10.2	LP|Glia	5.4823	inf
RP4-792G4.2	LP|Glia	11.4498	inf
RTKN	LP|Glia	3.9047	1.5419
RXRG	LP|Glia	6.3009	1.2339
S100A1	LP|Glia	10.1939	8.9444
S100A10	LP|Glia	3.9550	1.1977
S100B	LP|Glia	8.7326	3.3730
SBDS	LP|Glia	2.0963	0.3832
SBSPON	LP|Glia	10.4464	inf
SCARA3	LP|Glia	4.8348	0.3294
SCCPDH	LP|Glia	4.6446	2.1886
SCD	LP|Glia	4.1336	0.4885
SCN7A	LP|Glia	7.9052	4.2930
SCN9A	LP|Glia	6.6859	5.3417
SECISBP2L	LP|Glia	2.9536	1.3197
SEMA3B	LP|Glia	8.8559	6.3117
SEMA3C	LP|Glia	6.7700	2.1003
SEMA4B	LP|Glia	3.0957	1.3695
SEMA6D	LP|Glia	4.9260	0.5839
SERPINA5	LP|Glia	10.4772	inf
SGCE	LP|Glia	4.3817	0.3098
SH3BGR	LP|Glia	5.8258	inf
SHC4	LP|Glia	8.5635	inf
SHISA9	LP|Glia	7.0297	3.2696
SIAH1	LP|Glia	2.5188	1.0461
SIPA1L2	LP|Glia	5.2916	1.2866
SLC15A3	LP|Glia	3.9960	0.8132
SLC22A17	LP|Glia	4.6148	2.2009
SLC27A1	LP|Glia	3.1246	0.9259
SLC35F1	LP|Glia	8.5166	inf
SLC44A1	LP|Glia	1.8423	0.3197
SLITRK6	LP|Glia	5.0434	0.3553
SMIM5	LP|Glia	7.5992	4.5548
SNCA	LP|Glia	6.0934	1.8913
SOD1	LP|Glia	1.8478	0.3424
SORBS2	LP|Glia	6.3864	1.1585
SORCS1	LP|Glia	8.3835	inf
SOWAHC	LP|Glia	4.6191	1.7896
SOX10	LP|Glia	11.4200	inf
SOX2	LP|Glia	10.2904	inf
SPARC	LP|Glia	6.3986	0.7528
SPATA6	LP|Glia	3.8514	0.4728
SPP1	LP|Glia	9.3672	5.1137
SREBF1	LP|Glia	3.9402	2.2812
ST3GAL4	LP|Glia	3.6388	0.3950
ST3GAL6	LP|Glia	3.4333	0.6524
ST6GALNAC2	LP|Glia	7.6613	inf
ST6GALNAC5	LP|Glia	6.5846	inf
STARD13	LP|Glia	4.5986	0.4876
STEAP1B	LP|Glia	5.4289	inf
SYNGR1	LP|Glia	2.2107	0.5581
SYNM	LP|Glia	5.3646	inf
SYT11	LP|Glia	3.6654	1.3760
TENM3	LP|Glia	7.8975	2.7296
TFAP2A	LP|Glia	9.7278	inf
THNSL2	LP|Glia	3.4925	0.3641
TIMP3	LP|Glia	5.3183	1.3599
TIMP4	LP|Glia	6.5671	2.9942
TMEM178A	LP|Glia	7.3677	inf
TMEM59L	LP|Glia	7.7961	inf
TMEM67	LP|Glia	2.7202	1.2295
TMEM71	LP|Glia	3.3316	1.1973
TMOD2	LP|Glia	5.0010	2.7936
TNS3	LP|Glia	3.3393	0.5618
TOB1	LP|Glia	1.5457	0.5519
TPT1-AS1	LP|Glia	2.9678	1.9295
TRIM58	LP|Glia	4.4916	inf
TSPAN11	LP|Glia	6.6274	2.3868
TSPAN15	LP|Glia	5.5008	1.0837
TTR	LP|Glia	10.7882	1.9112
TTYH1	LP|Glia	7.1806	inf
TUBB2A	LP|Glia	3.7098	0.3105
TUBB2B	LP|Glia	8.4713	4.1875
TULP3	LP|Glia	3.2605	0.5099
TXNRD2	LP|Glia	2.7625	0.7878
UCHL1	LP|Glia	4.0990	0.2600
USP11	LP|Glia	1.9276	0.6268
VAPB	LP|Glia	1.8326	0.3747
VPS13D	LP|Glia	3.1521	1.9031
WDR86	LP|Glia	5.6624	2.3127
WISP2	LP|Glia	9.1328	inf
WNT6	LP|Glia	5.3285	inf
WRB	LP|Glia	2.3823	0.5967
XKR4	LP|Glia	8.8209	inf
ZBTB20	LP|Glia	2.1259	0.5301
ZNF397	LP|Glia	2.3787	0.6501
ZNF462	LP|Glia	4.0769	0.6472
ZNF536	LP|Glia	4.8936	0.4675
ZSWIM6	LP|Glia	2.9522	0.3137
ADAM10	LP|ILCs	2.2420	0.4407
AL031602.1	LP|ILCs	4.7293	2.0965
ALDOC	LP|ILCs	4.6563	2.2187
AREG	LP|ILCs	4.6627	1.5808
ARL4A	LP|ILCs	2.6739	0.6130
ARL5B	LP|ILCs	2.8508	0.3363
BCAS1	LP|ILCs	5.7037	2.6672
BHLHE40	LP|ILCs	2.8635	0.5544
BZW1	LP|ILCs	1.9975	0.3626
C1orf63	LP|ILCs	1.8178	0.6275
CA2	LP|ILCs	4.3074	0.4866
CASP3	LP|ILCs	3.6235	1.7606
CSF2	LP|ILCs	6.3106	2.5481
CYCS	LP|ILCs	1.9311	0.6407
DCAF11	LP|ILCs	2.1830	0.3138
DDX3X	LP|ILCs	1.6557	0.5263
DLL1	LP|ILCs	4.5125	0.3779
DYNLT3	LP|ILCs	2.1565	0.6909
EML4	LP|ILCs	2.0036	0.2628
FOSB	LP|ILCs	2.1195	0.5647
FXYD5	LP|ILCs	2.5260	0.3667
GPR65	LP|ILCs	3.2590	0.4334
HOXA7	LP|ILCs	3.6229	0.3079
IL23R	LP|ILCs	5.8211	2.3273
IL4I1	LP|ILCs	5.6351	2.2330
JMY	LP|ILCs	2.2414	0.5868
KIAA1324	LP|ILCs	4.1868	2.1458
KMT2E	LP|ILCs	1.3924	0.4069
KRT81	LP|ILCs	8.9729	3.1826
KRT86	LP|ILCs	9.5221	4.2026
LIF	LP|ILCs	6.2746	0.3156
MAFF	LP|ILCs	3.8669	1.4808
MAP3K8	LP|ILCs	2.9078	1.1197
METTL15	LP|ILCs	3.1380	1.7295
MIR24-2	LP|ILCs	2.5818	0.5813
NR4A2	LP|ILCs	2.4026	0.3744
OTUD5	LP|ILCs	2.2936	1.0059
PDE4A	LP|ILCs	2.3963	0.5366
PRMT10	LP|ILCs	4.2302	2.0423
PRPF6	LP|ILCs	1.5663	0.2766
RNF139	LP|ILCs	2.2334	0.7955
RNF168	LP|ILCs	1.8909	0.6076
RORC	LP|ILCs	5.0565	2.0307
RP1-313I6.12	LP|ILCs	2.2701	1.1510
RRAD	LP|ILCs	2.5540	0.4525
SKIL	LP|ILCs	2.4132	0.5095
SMAP1	LP|ILCs	1.7041	0.4878
SPG20	LP|ILCs	2.5943	0.5661
SPINK2	LP|ILCs	3.7547	0.8741
SRSF2	LP|ILCs	1.8092	0.2560
ST3GAL1	LP|ILCs	1.8193	0.3831
TEX30	LP|ILCs	3.0900	0.3294
TIPARP	LP|ILCs	3.3453	1.6548
TLE1	LP|ILCs	3.5619	0.4977
TMIGD2	LP|ILCs	4.9147	0.5971
TNFRSF25	LP|ILCs	3.9480	0.3362
TNFSF11	LP|ILCs	5.6899	0.3925
YME1L1	LP|ILCs	1.5937	0.5160
ZFP36	LP|ILCs	2.5372	0.3694
ZNF131	LP|ILCs	1.7083	0.5367
ZNF331	LP|ILCs	3.0360	0.4546
AAMP	LP|Inflammatory Fibroblasts	1.8618	0.2755
ABCC1	LP|Inflammatory Fibroblasts	2.0775	0.7209
ABCC3	LP|Inflammatory Fibroblasts	3.5044	0.5270
ABCF3	LP|Inflammatory Fibroblasts	1.6379	0.7054
ABHD17C	LP|Inflammatory Fibroblasts	3.9713	0.9098
ABHD5	LP|Inflammatory Fibroblasts	1.9909	0.5386
ABL1	LP|Inflammatory Fibroblasts	3.3393	1.3462
AC004538.3	LP|Inflammatory Fibroblasts	4.8215	inf
AC005540.3	LP|Inflammatory Fibroblasts	3.3380	inf
AC016683.6	LP|Inflammatory Fibroblasts	1.9722	0.5704
AC083884.8	LP|Inflammatory Fibroblasts	6.3624	inf
AC090186.1	LP|Inflammatory Fibroblasts	1.0766	0.7195
AC113189.5	LP|Inflammatory Fibroblasts	1.5463	0.5726
ACAD8	LP|Inflammatory Fibroblasts	1.7814	0.4254
ACADVL	LP|Inflammatory Fibroblasts	1.7377	0.3509
ACBD3	LP|Inflammatory Fibroblasts	1.2769	0.3118
ACKR3	LP|Inflammatory Fibroblasts	3.9670	0.3822
ACKR4	LP|Inflammatory Fibroblasts	7.7613	inf
ACO1	LP|Inflammatory Fibroblasts	3.6385	1.4015
ACOT2	LP|Inflammatory Fibroblasts	2.3830	1.4176
ACOX3	LP|Inflammatory Fibroblasts	1.3070	0.3255
ACP2	LP|Inflammatory Fibroblasts	2.3179	0.3915
ACSL3	LP|Inflammatory Fibroblasts	1.9930	0.3292
ACSL4	LP|Inflammatory Fibroblasts	4.0912	1.0721
ACVR1	LP|Inflammatory Fibroblasts	2.7978	0.2663
ADAM12	LP|Inflammatory Fibroblasts	3.7950	0.3761
ADAM9	LP|Inflammatory Fibroblasts	3.2169	0.4625
ADAMTS2	LP|Inflammatory Fibroblasts	4.9133	0.7554
ADCK4	LP|Inflammatory Fibroblasts	1.8125	0.3399
ADCY6	LP|Inflammatory Fibroblasts	3.0778	2.2145
ADORA2B	LP|Inflammatory Fibroblasts	5.4581	3.8357
AEBP1	LP|Inflammatory Fibroblasts	4.5348	0.6202
AGAP2-AS1	LP|Inflammatory Fibroblasts	3.9263	0.7706
AGPAT4	LP|Inflammatory Fibroblasts	3.9499	1.5121
AHCYL1	LP|Inflammatory Fibroblasts	2.3361	0.3626
AHSA2	LP|Inflammatory Fibroblasts	1.3627	0.4860
AKAP11	LP|Inflammatory Fibroblasts	1.5167	0.2729
AKR1C1	LP|Inflammatory Fibroblasts	6.4098	2.5927
AKT1S1	LP|Inflammatory Fibroblasts	2.1489	0.6048
AL132709.5	LP|Inflammatory Fibroblasts	3.6220	0.2615
ALAS1	LP|Inflammatory Fibroblasts	2.5469	0.5433
ALG1	LP|Inflammatory Fibroblasts	1.8284	0.5726
ALG2	LP|Inflammatory Fibroblasts	1.6399	0.5890
ALG3	LP|Inflammatory Fibroblasts	1.8329	0.4505
AMMECR1L	LP|Inflammatory Fibroblasts	1.7589	0.7474
AMPH	LP|Inflammatory Fibroblasts	3.6685	inf
ANGPTL2	LP|Inflammatory Fibroblasts	5.4380	1.9270
ANKRD16	LP|Inflammatory Fibroblasts	2.7207	1.1389
ANKRD52	LP|Inflammatory Fibroblasts	1.8147	0.7669
ANKS3	LP|Inflammatory Fibroblasts	1.9750	0.2935
ANKS6	LP|Inflammatory Fibroblasts	3.0141	1.4645
ANTXR1	LP|Inflammatory Fibroblasts	4.3245	0.3459
AOX1	LP|Inflammatory Fibroblasts	7.5651	inf
AP2M1	LP|Inflammatory Fibroblasts	2.3008	0.3864
AP3S1	LP|Inflammatory Fibroblasts	1.7972	0.6797
AP4S1	LP|Inflammatory Fibroblasts	1.1368	0.3793
APBB1	LP|Inflammatory Fibroblasts	2.0599	0.2728
APH1B	LP|Inflammatory Fibroblasts	1.6448	0.2538
ARCN1	LP|Inflammatory Fibroblasts	1.3062	0.5239
ARF4	LP|Inflammatory Fibroblasts	1.5843	0.3621
ARFGAP1	LP|Inflammatory Fibroblasts	1.4379	0.4793
ARFIP2	LP|Inflammatory Fibroblasts	1.6187	0.7174
ARFRP1	LP|Inflammatory Fibroblasts	1.6729	0.2680
ARHGAP21	LP|Inflammatory Fibroblasts	2.5074	0.4842
ARL1	LP|Inflammatory Fibroblasts	2.0890	0.7171
ARL3	LP|Inflammatory Fibroblasts	2.7555	0.3137
ARMC9	LP|Inflammatory Fibroblasts	3.2570	0.7756
ARNTL2	LP|Inflammatory Fibroblasts	2.6994	0.3009
ARSG	LP|Inflammatory Fibroblasts	1.8318	0.6510
ASL	LP|Inflammatory Fibroblasts	3.4480	1.1748
ASPHD1	LP|Inflammatory Fibroblasts	6.5951	4.8318
ATMIN	LP|Inflammatory Fibroblasts	1.4941	0.3551
ATP2A2	LP|Inflammatory Fibroblasts	2.6152	0.8551
AUH	LP|Inflammatory Fibroblasts	1.2976	0.2554
AZI2	LP|Inflammatory Fibroblasts	1.8980	0.2593
B3GALTL	LP|Inflammatory Fibroblasts	1.8619	0.6015
B4GALT2	LP|Inflammatory Fibroblasts	2.6082	0.5563
BAD	LP|Inflammatory Fibroblasts	2.1379	0.3524
BBS12	LP|Inflammatory Fibroblasts	2.3272	inf
BDKRB1	LP|Inflammatory Fibroblasts	5.3382	1.3271
BDKRB2	LP|Inflammatory Fibroblasts	4.5279	0.2908
BDNF	LP|Inflammatory Fibroblasts	6.2112	inf
BEST1	LP|Inflammatory Fibroblasts	1.5380	0.3458
BHLHE22	LP|Inflammatory Fibroblasts	5.0141	inf
BHMT2	LP|Inflammatory Fibroblasts	4.4968	inf
BICC1	LP|Inflammatory Fibroblasts	4.8842	1.1415
BLOC1S4	LP|Inflammatory Fibroblasts	1.4106	0.3852
BMP1	LP|Inflammatory Fibroblasts	4.6676	1.5505
BNC2	LP|Inflammatory Fibroblasts	4.3589	0.3905
BRPF3	LP|Inflammatory Fibroblasts	1.4766	0.4128
BSDC1	LP|Inflammatory Fibroblasts	1.0817	0.2557
BTBD19	LP|Inflammatory Fibroblasts	2.1511	inf
BTRC	LP|Inflammatory Fibroblasts	1.5074	0.6540
C11orf70	LP|Inflammatory Fibroblasts	4.1459	inf
C12orf44	LP|Inflammatory Fibroblasts	1.7305	0.7554
C17orf51	LP|Inflammatory Fibroblasts	3.0975	inf
C17orf58	LP|Inflammatory Fibroblasts	3.0789	1.1447
C17orf70	LP|Inflammatory Fibroblasts	1.6810	0.5844
C19orf55	LP|Inflammatory Fibroblasts	1.4622	0.5596
C19orf82	LP|Inflammatory Fibroblasts	1.6452	0.8118
C1GALT1C1	LP|Inflammatory Fibroblasts	2.1781	0.5005
C1QTNF6	LP|Inflammatory Fibroblasts	3.9893	1.1959
C1orf122	LP|Inflammatory Fibroblasts	2.3141	0.6308
C1orf216	LP|Inflammatory Fibroblasts	2.2827	0.8095
C1orf85	LP|Inflammatory Fibroblasts	2.3229	0.3684
C2	LP|Inflammatory Fibroblasts	4.1452	0.3010
C2orf27A	LP|Inflammatory Fibroblasts	2.9465	inf
C2orf81	LP|Inflammatory Fibroblasts	2.6073	0.2682
C3orf17	LP|Inflammatory Fibroblasts	1.3783	0.2836
C5orf55	LP|Inflammatory Fibroblasts	1.4464	0.4648
C6orf47	LP|Inflammatory Fibroblasts	1.5463	0.4868
C7orf60	LP|Inflammatory Fibroblasts	1.1811	inf
C7orf63	LP|Inflammatory Fibroblasts	4.4534	inf
C7orf73	LP|Inflammatory Fibroblasts	1.9507	0.3259
C8orf82	LP|Inflammatory Fibroblasts	1.5870	0.3873
C9orf64	LP|Inflammatory Fibroblasts	2.1444	0.7512
CA12	LP|Inflammatory Fibroblasts	6.4874	4.8921
CACFD1	LP|Inflammatory Fibroblasts	1.7285	0.3183
CACNA1C	LP|Inflammatory Fibroblasts	4.5588	0.6460
CACNB3	LP|Inflammatory Fibroblasts	3.3741	0.4018
CALR	LP|Inflammatory Fibroblasts	1.7590	0.2517
CALU	LP|Inflammatory Fibroblasts	3.2194	0.5123
CAMKK2	LP|Inflammatory Fibroblasts	1.7514	0.6537
CAMTA2	LP|Inflammatory Fibroblasts	2.3855	1.2600
CAPN2	LP|Inflammatory Fibroblasts	2.3711	0.3748
CCBE1	LP|Inflammatory Fibroblasts	3.3444	inf
CCDC102A	LP|Inflammatory Fibroblasts	1.9772	0.4389
CCDC176	LP|Inflammatory Fibroblasts	2.6538	inf
CCDC71	LP|Inflammatory Fibroblasts	2.0933	0.3992
CCDC71L	LP|Inflammatory Fibroblasts	3.3484	1.0506
CD151	LP|Inflammatory Fibroblasts	3.7515	0.2663
CD276	LP|Inflammatory Fibroblasts	3.8435	0.9442
CD82	LP|Inflammatory Fibroblasts	3.4158	1.3131
CDC14B	LP|Inflammatory Fibroblasts	2.2468	0.4110
CDC16	LP|Inflammatory Fibroblasts	1.6531	0.4018
CDC37L1	LP|Inflammatory Fibroblasts	1.6431	0.5619
CDC42EP5	LP|Inflammatory Fibroblasts	3.6237	0.3039
CDH11	LP|Inflammatory Fibroblasts	4.3211	0.3468
CDK2AP1	LP|Inflammatory Fibroblasts	3.4994	2.3130
CDKN2B	LP|Inflammatory Fibroblasts	3.1853	0.4503
CDX1	LP|Inflammatory Fibroblasts	1.7990	0.6456
CEBPB	LP|Inflammatory Fibroblasts	3.1404	0.6970
CEP170B	LP|Inflammatory Fibroblasts	2.9995	1.7231
CERCAM	LP|Inflammatory Fibroblasts	3.3258	0.4773
CERS5	LP|Inflammatory Fibroblasts	1.8380	0.3070
CFB	LP|Inflammatory Fibroblasts	5.7482	2.7171
CHD3	LP|Inflammatory Fibroblasts	2.2032	0.3522
CHI3L1	LP|Inflammatory Fibroblasts	8.2184	4.8121
CHPF2	LP|Inflammatory Fibroblasts	1.8269	0.8707
CHRDL2	LP|Inflammatory Fibroblasts	6.1904	inf
CHST15	LP|Inflammatory Fibroblasts	2.3178	1.0058
CHST3	LP|Inflammatory Fibroblasts	3.8555	inf
CISD1	LP|Inflammatory Fibroblasts	2.7054	0.4098
CIZ1	LP|Inflammatory Fibroblasts	1.5403	0.2531
CLCF1	LP|Inflammatory Fibroblasts	2.2863	1.8622
CLIC6	LP|Inflammatory Fibroblasts	4.7676	1.0563
CLIP2	LP|Inflammatory Fibroblasts	3.0513	0.4452
CLIP3	LP|Inflammatory Fibroblasts	3.8928	0.2923
CLIP4	LP|Inflammatory Fibroblasts	1.2683	inf
CLMP	LP|Inflammatory Fibroblasts	4.4699	0.6051
CNIH4	LP|Inflammatory Fibroblasts	2.3628	0.5604
COG1	LP|Inflammatory Fibroblasts	1.3168	0.4045
COL12A1	LP|Inflammatory Fibroblasts	5.8034	2.2776
COL1A1	LP|Inflammatory Fibroblasts	6.2209	1.2387
COL1A2	LP|Inflammatory Fibroblasts	6.2907	0.6434
COL23A1	LP|Inflammatory Fibroblasts	4.7121	0.5747
COL5A1	LP|Inflammatory Fibroblasts	4.3483	0.4435
COL5A2	LP|Inflammatory Fibroblasts	4.9000	1.0396
COL6A3	LP|Inflammatory Fibroblasts	5.8492	1.9528
COL7A1	LP|Inflammatory Fibroblasts	6.4638	3.4681
COLCA2	LP|Inflammatory Fibroblasts	2.8283	1.4411
COPA	LP|Inflammatory Fibroblasts	1.5194	0.4881
COPB1	LP|Inflammatory Fibroblasts	1.3548	0.3259
COPB2	LP|Inflammatory Fibroblasts	1.8890	0.5847
COPG1	LP|Inflammatory Fibroblasts	1.7158	0.7544
COPG2	LP|Inflammatory Fibroblasts	1.7502	0.5944
COPS6	LP|Inflammatory Fibroblasts	1.9252	0.3675
COPS7A	LP|Inflammatory Fibroblasts	2.2093	0.4143
COQ4	LP|Inflammatory Fibroblasts	1.4697	0.4417
COQ9	LP|Inflammatory Fibroblasts	2.0126	0.4047
CPXM1	LP|Inflammatory Fibroblasts	5.3069	1.9654
CRADD	LP|Inflammatory Fibroblasts	2.5022	1.4303
CRAT	LP|Inflammatory Fibroblasts	2.2059	0.5229
CREB3	LP|Inflammatory Fibroblasts	1.8752	0.7207
CRTC1	LP|Inflammatory Fibroblasts	2.0877	0.9691
CRY1	LP|Inflammatory Fibroblasts	1.9801	0.2743
CSDC2	LP|Inflammatory Fibroblasts	5.4049	inf
CSF3	LP|Inflammatory Fibroblasts	6.6604	1.1093
CSMD2	LP|Inflammatory Fibroblasts	3.7053	inf
CTA-217C2.1	LP|Inflammatory Fibroblasts	1.8034	0.4788
CTC-503J8.6	LP|Inflammatory Fibroblasts	1.8559	0.2995
CTD-2017D11.1	LP|Inflammatory Fibroblasts	1.4472	0.9797
CTD-2270L9.4	LP|Inflammatory Fibroblasts	2.8790	1.0902
CTD-2314B22.3	LP|Inflammatory Fibroblasts	4.1603	inf
CTD-3099C6.9	LP|Inflammatory Fibroblasts	2.2970	0.8625
CTD-3138B18.5	LP|Inflammatory Fibroblasts	1.7876	0.8331
CTHRC1	LP|Inflammatory Fibroblasts	4.9861	1.3484
CTNS	LP|Inflammatory Fibroblasts	1.4641	0.7334
CTSK	LP|Inflammatory Fibroblasts	5.8530	1.1624
CTSL	LP|Inflammatory Fibroblasts	3.7401	0.5978
CTTN	LP|Inflammatory Fibroblasts	3.9398	0.4079
CUL4B	LP|Inflammatory Fibroblasts	2.0242	0.4416
CUL7	LP|Inflammatory Fibroblasts	2.1018	0.8656
CUX1	LP|Inflammatory Fibroblasts	2.0245	0.3047
CXCL1	LP|Inflammatory Fibroblasts	6.6400	2.2266
CXCL5	LP|Inflammatory Fibroblasts	7.9833	inf
CXCL6	LP|Inflammatory Fibroblasts	6.8054	3.0775
CYP26B1	LP|Inflammatory Fibroblasts	7.0796	inf
CYP7B1	LP|Inflammatory Fibroblasts	4.5504	0.9418
DCAF10	LP|Inflammatory Fibroblasts	1.4982	0.2957
DCAF6	LP|Inflammatory Fibroblasts	1.8096	0.4427
DCBLD1	LP|Inflammatory Fibroblasts	4.2057	1.1869
DCBLD2	LP|Inflammatory Fibroblasts	3.5559	0.6572
DCTN2	LP|Inflammatory Fibroblasts	1.8699	0.2503
DDX1	LP|Inflammatory Fibroblasts	1.7797	0.2571
DDX52	LP|Inflammatory Fibroblasts	1.6304	0.2950
DEGS1	LP|Inflammatory Fibroblasts	2.1631	0.3625
DENND2A	LP|Inflammatory Fibroblasts	3.1358	0.6540
DFNA5	LP|Inflammatory Fibroblasts	3.3741	inf
DHRS4L2	LP|Inflammatory Fibroblasts	2.2923	0.2902
DHRSX	LP|Inflammatory Fibroblasts	1.7147	0.2614
DHX32	LP|Inflammatory Fibroblasts	2.1832	0.4765
DIABLO	LP|Inflammatory Fibroblasts	1.5219	0.4089
DIRAS3	LP|Inflammatory Fibroblasts	4.6419	inf
DLG3	LP|Inflammatory Fibroblasts	2.8101	0.6542
DLG4	LP|Inflammatory Fibroblasts	2.8514	inf
DNAH14	LP|Inflammatory Fibroblasts	3.1002	1.7840
DNAJB5	LP|Inflammatory Fibroblasts	2.8301	inf
DNAL1	LP|Inflammatory Fibroblasts	1.7592	0.2559
DNM1	LP|Inflammatory Fibroblasts	4.0840	0.7334
DNPEP	LP|Inflammatory Fibroblasts	1.7324	0.2874
DOCK7	LP|Inflammatory Fibroblasts	2.5038	0.3628
DOLK	LP|Inflammatory Fibroblasts	2.6747	0.2814
