gene	cell_state	score	margin
TUBG2	intestinal tuft cell	0.6349	0.4546
TVP23C-CDRT4	intestinal tuft cell	0.9403	0.5865
UGT8	intestinal tuft cell	2.0541	1.1702
USH1C	intestinal tuft cell	2.5770	0.7463
USP28	intestinal tuft cell	1.1013	0.7230
USP3	intestinal tuft cell	4.1372	0.9098
VIPR1	intestinal tuft cell	1.5343	0.5658
WASL	intestinal tuft cell	1.9670	0.6811
WDR6	intestinal tuft cell	0.8045	0.3837
WNK2	intestinal tuft cell	2.5010	0.9096
ZDHHC8BP	intestinal tuft cell	0.8413	0.8004
ZFHX3	intestinal tuft cell	14.9247	9.8557
ZFPM1	intestinal tuft cell	0.9685	0.2826
ZFYVE9	intestinal tuft cell	1.8735	0.8601
ZMIZ1	intestinal tuft cell	2.9059	0.6588
ZMYM4	intestinal tuft cell	1.4986	0.4332
ZMYND8	intestinal tuft cell	3.2080	1.4549
ZNF552	intestinal tuft cell	0.6990	0.3072
ZNF608	intestinal tuft cell	5.0932	3.1470
ZNF618	intestinal tuft cell	1.7565	1.2612
ZNF638	intestinal tuft cell	3.9711	1.0607
ZNRF3	intestinal tuft cell	1.7888	0.6331
ZRANB2	intestinal tuft cell	2.2908	0.3125
ABCA1	macrophage	14.8291	7.0712
ACOT9	macrophage	2.4674	0.3713
ACP5	macrophage	1.6491	1.1800
ADA2	macrophage	1.6655	0.6637
ADAP2	macrophage	2.0562	1.0240
AIF1	macrophage	6.1871	0.5268
AKR1B1	macrophage	2.0552	1.3717
ALOX15B	macrophage	0.5302	0.3914
ALPK3	macrophage	0.9643	0.4586
ANKH	macrophage	8.6572	5.1812
AP1B1	macrophage	1.5778	0.8275
AP2A2	macrophage	2.9777	1.4483
APBB3	macrophage	0.8522	0.5806
APOC1	macrophage	1.4376	0.4893
ARFGAP1	macrophage	0.7068	0.3342
ARHGAP21	macrophage	3.4422	1.4650
ARL4C	macrophage	7.1639	2.1252
ATP2A2	macrophage	3.5816	0.7890
ATP6AP1	macrophage	1.3309	0.3858
ATP6AP2	macrophage	1.9797	0.3393
ATP6V0E1	macrophage	3.1379	0.5854
BLVRA	macrophage	0.9205	0.2816
BTBD7	macrophage	3.6310	0.2904
C1QA	macrophage	27.9023	20.4501
C1QB	macrophage	24.2088	16.9965
C1QC	macrophage	14.8126	11.3479
C1orf54	macrophage	0.7729	0.2561
C2	macrophage	0.8792	0.3499
CACNB4	macrophage	0.8182	0.5226
CANX	macrophage	3.3657	0.9190
CCDC88A	macrophage	4.4167	0.8292
CCL18	macrophage	0.7177	0.5883
CCL24	macrophage	3.9466	3.7434
CCL3	macrophage	4.0796	0.8899
CD163	macrophage	13.3212	4.5287
CD163L1	macrophage	2.4496	1.8196
CD209	macrophage	1.4713	1.4223
CD300A	macrophage	1.5371	0.5692
CD74	macrophage	65.5168	6.6020
CD80	macrophage	0.7670	0.5590
CETP	macrophage	0.5395	0.3364
CISD2	macrophage	0.8668	0.4003
CLEC10A	macrophage	1.5325	0.3717
CLN8	macrophage	1.5008	0.4478
CMKLR1	macrophage	0.7851	0.4097
COLGALT1	macrophage	1.2698	0.4629
CREG1	macrophage	2.7028	1.3907
CSF1R	macrophage	3.3339	2.0469
CTSA	macrophage	1.1681	0.3322
CTSB	macrophage	19.2532	9.9008
CTSC	macrophage	4.7466	0.7195
CTSD	macrophage	8.0827	3.2669
CTSL	macrophage	9.8310	6.0919
CTSZ	macrophage	4.8673	1.9568
CTTNBP2NL	macrophage	2.5850	0.7456
DAB2	macrophage	2.3116	0.8863
DAPK1	macrophage	6.5238	2.7595
DENND4B	macrophage	0.8870	0.4125
DMXL1	macrophage	2.1714	0.6085
DNASE1L3	macrophage	1.9345	0.3365
DUSP6	macrophage	2.0977	0.2505
DYNC1H1	macrophage	5.3359	2.6387
EEPD1	macrophage	2.7998	0.6980
ENSG00000234147	macrophage	0.8897	0.3657
ENSG00000260729	macrophage	1.1163	0.3084
ENSG00000270891	macrophage	1.9730	1.9730
ENSG00000280434	macrophage	0.8618	0.4869
ENSG00000288792	macrophage	1.0400	0.7038
F13A1	macrophage	1.4766	0.9299
FAM20C	macrophage	1.8566	0.9292
FCGRT	macrophage	8.0120	3.1087
FCHO2	macrophage	4.7577	2.3593
FGD2	macrophage	1.4214	0.6987
FGL2	macrophage	9.2861	3.0593
FMNL2	macrophage	10.2106	4.9629
FOLR2	macrophage	1.0031	0.6125
FPR3	macrophage	2.5335	1.0630
FRMD4B	macrophage	7.2337	2.2795
FTL	macrophage	111.6060	51.7715
FUCA1	macrophage	1.6321	0.7059
GAA	macrophage	0.8945	0.4017
GLA	macrophage	2.3863	0.3193
GM2A	macrophage	0.9397	0.4292
GRN	macrophage	6.3258	1.8409
GSAP	macrophage	1.4415	0.3948
HEATR5B	macrophage	1.7319	0.8687
HEXA	macrophage	1.2262	0.4082
HLA-DMA	macrophage	3.6615	0.8440
HMOX1	macrophage	2.0021	0.8054
IGSF6	macrophage	2.4911	1.0144
ITGA9	macrophage	6.0817	0.2792
ITGB5	macrophage	1.5257	0.4056
ITSN1	macrophage	3.3388	0.3780
KCNK13	macrophage	0.8331	0.5300
LACC1	macrophage	0.8686	0.4388
LAIR1	macrophage	1.4861	0.8378
LAPTM5	macrophage	7.3597	0.6179
LDLRAD4	macrophage	12.7997	0.7317
LGMN	macrophage	6.4464	4.3174
LILRB4	macrophage	1.1337	0.5386
LILRB5	macrophage	1.9635	1.6329
LINC00996	macrophage	0.9883	0.6749
LIPA	macrophage	5.7802	4.7971
LNCAROD	macrophage	4.7908	3.5992
MARCO	macrophage	0.5907	0.2512
MB21D2	macrophage	2.8165	0.6451
MDM2	macrophage	2.9775	1.3675
MERTK	macrophage	4.7389	2.9454
MFSD1	macrophage	2.9294	1.0695
MGAT1	macrophage	6.4523	2.4356
MMP12	macrophage	0.7289	0.7012
MMP19	macrophage	6.9181	3.7366
MPEG1	macrophage	3.2239	1.5337
MPP1	macrophage	2.4014	0.4624
MRC1	macrophage	12.7552	9.3932
MS4A4A	macrophage	3.6032	2.2798
MS4A4E	macrophage	4.1459	0.8038
MS4A6A	macrophage	8.9940	3.9007
MS4A7	macrophage	7.0114	3.1381
MYO5A	macrophage	3.7180	1.1506
NCF1C	macrophage	1.4271	0.4764
NCKAP1L	macrophage	1.6836	0.2750
NPC2	macrophage	8.1346	3.7033
NR4A2	macrophage	6.9131	0.5019
NXF1	macrophage	1.5344	0.3251
P2RY12	macrophage	0.5090	0.3829
P2RY13	macrophage	0.7134	0.3294
P2RY6	macrophage	0.9979	0.3254
PABPC4	macrophage	2.5841	0.6908
PAPSS2	macrophage	11.0512	2.9215
PDE4DIP	macrophage	1.3583	0.4804
PLA2G7	macrophage	1.1661	0.2793
PLBD2	macrophage	0.9921	0.4916
PLD3	macrophage	3.0851	1.8933
PLEKHB2	macrophage	1.5645	0.3528
PLTP	macrophage	2.2193	0.5494
PPP1R3B	macrophage	0.9593	0.5386
PPT1	macrophage	1.5972	0.4995
PRCP	macrophage	3.1225	1.1383
PSAP	macrophage	14.7462	5.3212
RAB7B	macrophage	0.6917	0.5476
RBPJ	macrophage	9.9368	1.7329
RGL1	macrophage	2.7317	0.4998
RNASET2	macrophage	3.9159	0.4640
RPL31P29	macrophage	3.6747	3.6747
RPN2	macrophage	2.3245	0.3591
SAFB	macrophage	3.1190	1.6878
SCIMP	macrophage	0.8891	0.4111
SDC3	macrophage	1.0636	0.4538
SDS	macrophage	10.4397	8.5619
SDSL	macrophage	0.6105	0.3796
SEMA6B	macrophage	2.3557	0.3430
SGPL1	macrophage	1.1238	0.5880
SH2B3	macrophage	4.1199	0.5600
SH3PXD2B	macrophage	3.9353	1.6570
SIAH2	macrophage	1.2614	0.4420
SIGLEC1	macrophage	1.1655	0.9650
SLC1A3	macrophage	1.5284	0.3317
SLC37A2	macrophage	0.6327	0.3225
SLC40A1	macrophage	4.8044	2.9442
SLC8B1	macrophage	2.4560	1.2422
SLC9A9	macrophage	3.3662	1.0651
SLCO2B1	macrophage	3.7395	2.4429
SMS	macrophage	1.8107	0.4451
SNX29	macrophage	2.4307	0.3218
SOAT1	macrophage	2.2873	0.3918
SRA1	macrophage	2.2010	1.1358
STAB1	macrophage	8.4336	7.5583
STX4	macrophage	1.5641	0.6326
TBC1D12	macrophage	1.9512	0.4370
TBC1D16	macrophage	1.1126	0.4699
TCF12	macrophage	6.0874	1.3414
TCHH	macrophage	1.2166	0.9270
TFRC	macrophage	8.8370	4.6474
TGFBI	macrophage	5.6433	3.9027
TIAM1	macrophage	2.0497	0.8359
TMEM26	macrophage	0.6745	0.4520
TNFRSF14	macrophage	1.5041	0.4730
TPP1	macrophage	2.2601	0.7420
TRIM14	macrophage	1.2464	0.3585
TTC3	macrophage	3.6291	1.1511
TTYH3	macrophage	3.2248	2.3286
TYROBP	macrophage	7.7754	0.8630
UNC93B1	macrophage	0.7828	0.3149
UST	macrophage	9.4412	2.1311
WASHC2A	macrophage	0.7778	0.2705
WASHC2C	macrophage	0.8678	0.2805
ABCC4	mast cell	4.9776	1.2272
ABCD3	mast cell	2.3004	0.5831
ACSL4	mast cell	11.9815	7.3564
ADAM12	mast cell	5.6658	5.0161
ADCYAP1	mast cell	0.7289	0.7269
AKAP13	mast cell	20.8775	1.6269
AKAP13-AS1	mast cell	3.2407	0.5951
ALG13	mast cell	3.4939	0.8564
ALG13-AS1	mast cell	0.6830	0.3493
ANXA7	mast cell	1.4713	0.2780
ARHGAP18	mast cell	5.6999	3.5387
ARHGEF6	mast cell	1.4979	0.4750
ARID1B	mast cell	10.0938	2.3677
ATP6V0A2	mast cell	0.8795	0.4258
B4GALT5	mast cell	10.9333	6.4849
BIRC3	mast cell	11.4066	4.8041
BMP2K	mast cell	5.5291	3.3618
C3orf86P	mast cell	0.6931	0.5318
C5orf22	mast cell	0.6346	0.2722
CAPG	mast cell	2.3258	0.8283
CAVIN2-AS1	mast cell	1.3014	0.6895
CCDC141	mast cell	1.9385	0.3241
CCDC92	mast cell	1.9290	0.8014
CDK15	mast cell	1.5811	1.5454
CDK8	mast cell	1.7861	0.4382
CERT1	mast cell	2.7833	0.3256
CHMP3-AS1	mast cell	0.6166	0.3350
CHN2-AS1	mast cell	0.5711	0.3853
CLEC16A	mast cell	1.8011	0.7766
CLEC4OP	mast cell	0.6027	0.5957
CLNK	mast cell	1.0446	0.3302
CNRIP1	mast cell	1.3966	0.8368
CPA3	mast cell	22.7586	21.8922
CPEB4	mast cell	4.5036	0.7399
CPM	mast cell	15.3564	3.3331
CRPPA	mast cell	1.1504	0.2664
CTNNBL1	mast cell	4.8900	2.3012
CTSG	mast cell	0.7813	0.7803
CTTNBP2	mast cell	4.6553	2.6406
DAD1	mast cell	3.4512	1.2074
DFFB	mast cell	0.5762	0.4046
DNAJC1	mast cell	5.3258	0.3066
DPY19L1	mast cell	1.0989	0.3503
DTNBP1	mast cell	1.2805	0.2916
DUSP10	mast cell	2.2210	0.5461
DYNLT5	mast cell	1.3487	1.1610
EDARADD	mast cell	0.6877	0.5203
ELL2	mast cell	21.7187	3.9854
ELMO1-AS1	mast cell	1.4372	1.0781
ENPP3	mast cell	0.9545	0.4429
ENSG00000226149	mast cell	0.8761	0.3016
ENSG00000227227	mast cell	1.2128	0.9828
ENSG00000228559	mast cell	0.5448	0.5372
ENSG00000234156	mast cell	1.4246	1.1162
ENSG00000240521	mast cell	1.1902	1.0052
ENSG00000243797	mast cell	2.6789	1.9215
ENSG00000250383	mast cell	0.9657	0.4375
ENSG00000254129	mast cell	1.2623	0.6683
ENSG00000259201	mast cell	0.9580	0.6667
ENSG00000260536	mast cell	0.6842	0.2741
ENSG00000271945	mast cell	1.1272	0.8537
ENSG00000283674	mast cell	2.6845	0.5691
ENSG00000285280	mast cell	6.0691	0.8801
ENSG00000285664	mast cell	1.6616	0.9104
ENSG00000286953	mast cell	0.6496	0.5207
ENSG00000287149	mast cell	0.8950	0.7407
ENSG00000289526	mast cell	0.8052	0.5330
ENSG00000289564	mast cell	3.3100	2.6647
ENSG00000289788	mast cell	0.9857	0.4031
ERMP1	mast cell	1.5260	0.9192
FDX1	mast cell	6.6051	5.4717
FER	mast cell	22.7469	16.4202
FTH1	mast cell	100.8315	19.9476
FUNDC2	mast cell	1.1985	0.2817
GABPB1	mast cell	3.6681	0.9450
GALC	mast cell	5.8789	4.6561
GALNT6	mast cell	2.3204	1.1780
GAPT	mast cell	0.5127	0.2971
GATA2	mast cell	6.4022	5.6081
GCSAML	mast cell	0.9496	0.8699
GPR65	mast cell	4.9535	3.0844
GSTM3	mast cell	4.6313	3.2276
GSTM5	mast cell	0.6792	0.3905
HDC	mast cell	1.7889	1.6548
HS6ST1	mast cell	1.0659	0.6133
IL18R1	mast cell	18.5045	9.3609
IL1RL1	mast cell	10.6354	9.1326
IL4R	mast cell	3.8155	1.4477
INTS6L	mast cell	0.9988	0.3221
ITGAV	mast cell	2.9639	0.3212
ITPR1	mast cell	3.7734	0.7253
KIAA1549	mast cell	2.4990	1.7618
KIF13B	mast cell	9.9927	2.3096
KIT	mast cell	11.5275	5.5669
LAPTM4A	mast cell	5.0215	0.7435
LAX1	mast cell	2.0186	1.0535
LEO1	mast cell	1.8246	1.0567
LINC01340	mast cell	1.0535	0.5909
LINC02208	mast cell	2.5435	0.4467
LINC02752	mast cell	0.6652	0.4159
LINC03002	mast cell	0.6284	0.3574
LMNA	mast cell	17.9524	7.1782
LPCAT2	mast cell	2.3489	0.5155
LRMDA	mast cell	13.2433	4.4246
LRP1B	mast cell	3.6149	1.2526
LTC4S	mast cell	1.3447	0.6679
MAN2A1	mast cell	3.4521	0.4706
MAPK1	mast cell	6.6928	3.4828
MAPK6	mast cell	3.3000	1.0904
MAPRE1	mast cell	2.2393	0.6926
MARCHF3	mast cell	7.7163	3.0760
METTL21A	mast cell	1.2364	0.7788
MIR3681HG	mast cell	0.6701	0.4472
MS4A2	mast cell	2.9160	2.7293
MSI2	mast cell	6.3730	1.7160
NDEL1	mast cell	5.3304	2.3016
NFE2L3	mast cell	1.4131	0.7487
NFKBIA	mast cell	20.5243	2.5903
NFKBIZ	mast cell	7.3489	1.4765
NMT2	mast cell	1.4009	0.5224
NSMCE1	mast cell	2.7484	1.6403
NSMCE1-DT	mast cell	2.7198	2.4560
NUTM2A-AS1	mast cell	2.0962	0.3405
PAG1	mast cell	5.7556	0.6788
PAK1	mast cell	6.9758	1.4732
PDE7B-AS1	mast cell	1.2378	0.6528
PHACTR4	mast cell	4.4251	1.2612
PHF20	mast cell	15.2667	6.5723
PIGA	mast cell	0.8756	0.3861
PIK3CA	mast cell	1.9308	0.2907
PLIN2	mast cell	7.2800	2.1899
PNMT	mast cell	2.8976	1.5526
POLR1F	mast cell	3.6358	2.2325
PPARD	mast cell	3.0521	1.2365
PRKD3	mast cell	2.7410	0.9455
PRKX	mast cell	6.4578	4.0407
PRKX-AS1	mast cell	1.1062	0.7857
PZP	mast cell	0.9390	0.6437
RAB27B	mast cell	2.9738	1.5329
RAB9A	mast cell	1.6093	0.4342
RAD21	mast cell	2.1045	0.2758
RBBP8	mast cell	7.0428	5.0441
REL	mast cell	11.0341	0.2903
RELB	mast cell	3.2677	0.7792
RGS2	mast cell	15.2781	6.0116
RHEX	mast cell	2.5573	2.2879
RHOH	mast cell	9.9189	2.4430
RIC1	mast cell	4.4336	2.6306
RNF130	mast cell	13.6369	7.0287
RPL37A	mast cell	32.8551	0.2877
RPL7	mast cell	11.0334	0.6813
RPP38	mast cell	0.8043	0.2791
RPS4X	mast cell	28.4193	2.4006
RPS6KA5	mast cell	4.1352	0.9553
SELENOK	mast cell	6.2962	1.3705
SIGLEC6	mast cell	0.7099	0.5528
SLC10A7	mast cell	1.3956	0.3791
SLC18A2	mast cell	2.5234	2.1382
SLC1A5	mast cell	0.9297	0.2807
SLC24A3	mast cell	25.7110	21.8083
SLC24A3-AS1	mast cell	0.7715	0.6512
SLC25A3	mast cell	6.3694	0.5956
SLC26A2	mast cell	3.3448	2.4641
SLC27A2	mast cell	0.6707	0.3721
SLC39A11	mast cell	4.2344	1.0899
SLC44A1	mast cell	3.4595	1.4617
SLC4A8	mast cell	0.7875	0.2694
SLC6A3	mast cell	0.6541	0.5542
SLC8A3	mast cell	0.9944	0.9467
SMIM1	mast cell	1.0050	0.9042
SRGN	mast cell	60.8683	0.5829
ST7	mast cell	0.6871	0.2871
ST8SIA6	mast cell	1.8212	0.7099
STXBP6	mast cell	4.1736	0.3273
SUSD1	mast cell	1.3588	0.5809
TAB3	mast cell	0.7512	0.3178
TBC1D14	mast cell	2.6196	1.2399
TCAIM	mast cell	0.9892	0.3565
TMEM233	mast cell	1.3711	0.7023
TMEM44	mast cell	1.0941	0.3172
TMOD3	mast cell	6.2464	1.8011
TNFAIP8	mast cell	5.5735	1.5953
TNIK	mast cell	9.0535	2.4299
TPSAB1	mast cell	66.2158	63.2127
TPSB2	mast cell	86.7833	83.4522
TPSD1	mast cell	1.2149	1.1947
TPTE2P6	mast cell	1.1419	0.6275
TRIM24	mast cell	1.5569	0.4649
TRIO	mast cell	7.3236	2.4988
TSEN54	mast cell	1.8438	0.5896
TTC21B	mast cell	1.0322	0.3211
TTN	mast cell	2.6079	0.5205
VWA5A	mast cell	1.4702	1.0349
VWC2	mast cell	0.5494	0.3361
WDR45B	mast cell	3.3366	0.5510
WNK3	mast cell	2.7050	2.1849
ZBTB20	mast cell	14.5248	1.1571
ZNF704	mast cell	6.3183	3.6646
ACTR2	monocyte	5.9925	1.9242
ADAM17	monocyte	4.7379	1.3258
ADK	monocyte	4.0729	0.3477
AFF4	monocyte	4.7315	0.3458
AGFG1	monocyte	5.2000	2.6123
AHNAK	monocyte	12.0158	6.1213
AMPH	monocyte	0.5395	0.4257
ANTXR2	monocyte	5.1637	0.3943
ANXA5	monocyte	7.2053	1.6997
ARL8B	monocyte	5.1135	0.6212
ARPC5	monocyte	3.5837	1.2739
ARRDC3	monocyte	1.8722	0.8240
ATP1B3	monocyte	26.3177	2.2714
ATP2B1	monocyte	21.5021	9.7872
ATP2B1-AS1	monocyte	1.4443	0.4471
BACH1	monocyte	4.7985	0.3960
C3AR1	monocyte	2.2872	0.4041
C5AR1	monocyte	14.4112	2.3340
C5AR2	monocyte	4.1937	2.0884
CAP1	monocyte	2.6224	0.4438
CAPN2	monocyte	2.5924	1.1890
CCL20	monocyte	9.6866	6.1134
CCRL2	monocyte	1.0147	0.5057
CD14	monocyte	4.5544	1.3723
CD300E	monocyte	1.9494	1.6890
CD44	monocyte	24.3281	9.6752
CD58	monocyte	3.7774	1.3839
CELF1	monocyte	3.0166	0.9241
CEMIP	monocyte	0.9836	0.7656
CLIP4	monocyte	1.6402	0.6926
CLTC	monocyte	2.7138	0.2652
CRADD	monocyte	6.0505	3.6363
CSGALNACT2	monocyte	4.3252	0.4804
CSTA	monocyte	1.1537	0.7038
CTNNB1	monocyte	9.5276	2.8336
CTSS	monocyte	13.0557	3.3055
CUX1	monocyte	7.1759	2.2317
CXCL2	monocyte	5.2547	0.7450
CXCL3	monocyte	6.8577	3.2141
CYBB	monocyte	5.7104	2.4036
DAP	monocyte	1.7403	0.4029
DIAPH1	monocyte	4.5500	1.7402
DMXL2	monocyte	5.7852	0.2903
DNMBP	monocyte	4.9906	2.1806
EMP3	monocyte	9.5667	2.7253
ENSG00000259345	monocyte	6.0886	3.6599
EREG	monocyte	32.2021	26.3238
ERP44	monocyte	1.3876	0.2613
FAM20A	monocyte	1.1449	0.3677
FCGR3A	monocyte	2.8418	2.1400
FCN1	monocyte	2.7001	2.5498
FNDC3A	monocyte	10.4875	1.8123
GCH1	monocyte	3.6378	0.4332
GLIPR2	monocyte	1.4837	0.2580
GSTO1	monocyte	1.9559	0.3518
HGSNAT	monocyte	2.2773	0.6128
HNRNPU	monocyte	5.6480	0.6115
IL1A	monocyte	0.8840	0.7122
IL1B	monocyte	15.1589	11.1382
ITGAM	monocyte	1.9004	1.3376
ITGB2	monocyte	3.7123	0.6821
JARID2	monocyte	25.3690	15.0264
KCNE1	monocyte	1.8555	0.8225
KCTD20	monocyte	2.4808	0.2597
KMO	monocyte	1.5252	0.2614
KYNU	monocyte	39.7434	26.8993
LILRB2	monocyte	1.5802	0.6019
LIMS1	monocyte	8.9736	1.2060
LINC00278	monocyte	2.4515	1.5208
LIPN	monocyte	1.4673	0.2611
LONRF3	monocyte	1.5087	0.5490
LPXN	monocyte	4.4882	0.5607
LRRFIP1	monocyte	7.7605	1.0892
LTA4H	monocyte	1.3079	0.6408
LYZ	monocyte	25.8294	8.4057
MACROH2A1	monocyte	3.5621	0.3606
MAFB	monocyte	5.1388	0.7399
MAMLD1	monocyte	2.5539	1.4709
MAP2K1	monocyte	17.4734	9.7978
MAP3K8	monocyte	7.3825	2.7525
MBD2	monocyte	2.5218	0.3928
METRNL	monocyte	2.8002	0.4645
MIR3945HG	monocyte	1.1584	0.5372
MOB1A	monocyte	1.7756	0.2679
MPHOSPH6	monocyte	1.5170	0.7043
MTSS1	monocyte	10.0062	3.4981
MYO1G	monocyte	1.4184	0.5730
NFKB1	monocyte	27.6257	2.5191
NOCT	monocyte	2.4221	0.3128
NOD2	monocyte	0.5238	0.2600
NRIP1	monocyte	4.5071	1.1264
NUP214	monocyte	1.2906	0.4038
NUP58	monocyte	1.9217	0.4090
OAZ1	monocyte	8.0523	0.6460
OGDH	monocyte	4.4735	0.9859
OLR1	monocyte	9.4829	7.5409
P2RX7	monocyte	0.8983	0.5343
PAFAH1B2	monocyte	1.1819	0.2622
PCBP1	monocyte	2.4637	0.4709
PIK3AP1	monocyte	2.6526	0.3126
PKM	monocyte	4.4316	1.0842
PLBD1	monocyte	0.7731	0.2675
PPP1R15B	monocyte	3.1768	1.2777
PRKAG2	monocyte	5.6041	2.2200
PSEN1	monocyte	6.3728	1.5195
RAB31	monocyte	11.5995	1.8550
RAP1B	monocyte	12.7925	5.3825
RASGEF1B	monocyte	5.3960	0.5620
RETN	monocyte	1.4966	1.0852
RFX2	monocyte	3.0160	0.6135
RHOA	monocyte	7.3651	2.1609
RIN3	monocyte	4.9226	1.9341
RNASE1	monocyte	9.7459	3.9790
RNASE2	monocyte	1.1072	0.9378
S100A4	monocyte	20.2677	9.2796
SERPINB1	monocyte	4.3495	1.0803
SERPINB2	monocyte	2.6232	2.4835
SERPINB8	monocyte	0.5528	0.3034
SESTD1	monocyte	6.2405	3.3360
SH3BGRL3	monocyte	8.7763	2.9863
SIPA1L1	monocyte	33.3794	8.5386
SIRPA	monocyte	1.3157	0.3824
SLC16A10	monocyte	9.4142	1.6168
SLC16A6	monocyte	1.9365	1.3080
SLC30A4-AS1	monocyte	1.0580	0.4283
SLC39A8	monocyte	8.2801	7.3492
SLC43A2	monocyte	4.4040	0.2683
SLFN11	monocyte	1.1883	0.3262
SMAD3	monocyte	5.7624	0.6027
SP3	monocyte	2.4076	0.6301
SPI1	monocyte	2.3136	0.6911
SRGAP1	monocyte	5.5820	1.0281
STXBP3	monocyte	1.5586	0.3307
SULF2	monocyte	3.2335	0.6856
THBS1	monocyte	37.7916	16.6652
THBS1-IT1	monocyte	1.0373	0.4619
TKT	monocyte	3.0195	1.4032
TMEM165	monocyte	2.8537	0.5277
TNFRSF1B	monocyte	6.8577	1.6591
TRIP12	monocyte	2.7844	0.2531
TRPS1	monocyte	7.8204	2.6108
TSPO	monocyte	3.9925	1.5313
TTC7A	monocyte	1.7001	0.4754
UBE2E1	monocyte	3.0759	0.4514
UPP1	monocyte	2.4836	0.8840
USP12	monocyte	2.8172	0.9466
VCAN	monocyte	14.2166	10.3266
VSIG4	monocyte	7.1373	1.0448
WTAP	monocyte	7.7914	2.3048
YBX1	monocyte	6.2742	0.8563
ZDHHC20	monocyte	3.5758	0.9033
ZEB2	monocyte	40.3174	21.7797
ABHD12	myeloid dendritic cell	1.6100	0.3252
ADCY7	myeloid dendritic cell	0.7775	0.2855
ADPGK	myeloid dendritic cell	1.4828	0.2784
AFF3	myeloid dendritic cell	19.6920	7.8839
AGO4	myeloid dendritic cell	1.3083	0.5444
AHCYL2	myeloid dendritic cell	2.7410	1.4014
AMZ1	myeloid dendritic cell	1.1466	0.3379
ANKRD13D	myeloid dendritic cell	0.9797	0.3018
ANKS1A	myeloid dendritic cell	3.8086	1.4359
APAF1	myeloid dendritic cell	2.4532	1.4996
APMAP	myeloid dendritic cell	1.5644	0.5212
APOBR	myeloid dendritic cell	0.9290	0.6005
ARF3	myeloid dendritic cell	0.7850	0.2600
ARHGAP22	myeloid dendritic cell	1.0550	0.7674
ARMH3	myeloid dendritic cell	1.9534	0.6210
ATF6	myeloid dendritic cell	7.6759	1.5963
ATP10D	myeloid dendritic cell	1.1246	0.2535
ATP2C1	myeloid dendritic cell	1.9276	0.3498
ATP6V0A1	myeloid dendritic cell	2.2928	0.3501
AVL9	myeloid dendritic cell	1.3955	0.3187
BCL7A	myeloid dendritic cell	1.3526	1.0782
BID	myeloid dendritic cell	7.5035	2.5099
BORCS5	myeloid dendritic cell	6.2877	3.3434
BTBD1	myeloid dendritic cell	1.1709	0.2524
CACUL1	myeloid dendritic cell	1.8363	0.8559
CASS4	myeloid dendritic cell	1.1874	0.3507
CCDC138	myeloid dendritic cell	4.7502	2.8204
CCDC6	myeloid dendritic cell	1.8290	0.2923
CCL22	myeloid dendritic cell	0.8176	0.7031
CCL3L3	myeloid dendritic cell	3.2656	1.8425
CD1C	myeloid dendritic cell	1.3934	1.3450
CD1E	myeloid dendritic cell	1.8965	1.8877
CD207	myeloid dendritic cell	4.3796	4.3513
CD72	myeloid dendritic cell	1.1284	0.5770
CD86	myeloid dendritic cell	7.1048	2.6718
CEACAM4	myeloid dendritic cell	0.6129	0.3926
CELF2	myeloid dendritic cell	18.7220	6.8622
CEP128	myeloid dendritic cell	1.5186	0.4621
CHML	myeloid dendritic cell	1.0813	0.4830
CHMP1B	myeloid dendritic cell	2.5532	0.5805
CHST11	myeloid dendritic cell	15.4643	7.2181
CIITA	myeloid dendritic cell	2.5066	1.5528
CLASP2	myeloid dendritic cell	3.9115	0.3966
CLCN3	myeloid dendritic cell	4.0177	2.6818
CMAHP	myeloid dendritic cell	7.0067	1.2530
CNGA4	myeloid dendritic cell	0.6031	0.4553
COTL1	myeloid dendritic cell	6.3663	1.9429
CPVL	myeloid dendritic cell	7.3043	2.9375
CYRIA	myeloid dendritic cell	8.5234	1.7381
DAGLB	myeloid dendritic cell	1.4967	0.9094
DAPP1	myeloid dendritic cell	2.5843	1.2612
DCTN4	myeloid dendritic cell	2.1217	0.4474
DDHD1	myeloid dendritic cell	2.1712	0.6406
DENND1A	myeloid dendritic cell	4.1018	1.0446
DENND1B	myeloid dendritic cell	5.1444	1.4191
DISC1	myeloid dendritic cell	1.9723	0.2793
DLEU1	myeloid dendritic cell	3.0196	0.4070
DLEU2	myeloid dendritic cell	7.9853	2.8603
DNAJB6	myeloid dendritic cell	4.2705	0.3248
DOCK5	myeloid dendritic cell	11.3666	3.4449
EIF3L	myeloid dendritic cell	1.7796	0.2964
EIF4A3	myeloid dendritic cell	12.0214	7.2438
EIF4E	myeloid dendritic cell	2.5629	0.9890
EIF4G3	myeloid dendritic cell	6.5477	1.5056
ELMO1	myeloid dendritic cell	12.0036	1.9280
ENOX2	myeloid dendritic cell	1.1793	0.4121
ENSG00000176320	myeloid dendritic cell	0.5974	0.4885
ENSG00000225885	myeloid dendritic cell	2.4747	2.0853
ENSG00000248752	myeloid dendritic cell	1.4578	0.6580
ENSG00000249209	myeloid dendritic cell	0.9850	0.3155
ENSG00000253939	myeloid dendritic cell	0.8266	0.7643
ENSG00000262810	myeloid dendritic cell	0.5499	0.4065
ENSG00000287553	myeloid dendritic cell	0.5224	0.3160
