gene	tau	top_cell_state	top_expr	n_states
DSTN	0.9533	myofibroblast cell	39.4026	34
LAMP5	0.9359	plasma cell	0.0579	34
SNRPB2	0.5319	regulatory T cell	1.3264	34
MGME1	0.5286	innate lymphoid cell	0.3847	34
LRRN4	0.8603	enterocyte of epithelium proper of small intestine	0.0021	34
TBC1D20	0.5249	endothelial cell of arteriole	0.5309	34
ITPA	0.4925	fibroblast	0.4779	34
TCF15	0.9932	endothelial cell of arteriole	0.2982	34
OTOR	0.9833	neutrophil	0.0069	34
MCM8	0.6509	endothelial cell of lymphatic vessel	0.0907	34
BANF2	0.9372	transit amplifying cell of small intestine	0.0541	34
TMEM74B	0.9484	intestinal tuft cell	1.0963	34
FAM110A	0.8717	neutrophil	0.7472	34
LINC02871	0.9193	intestinal tuft cell	0.0106	34
SIRPD	0.9968	monocyte	0.0473	34
MRPS26	0.5049	transit amplifying cell of small intestine	0.5243	34
DEFB129	0.9999	enterocyte of epithelium proper of small intestine	0.0002	34
S1PR4	0.9229	regulatory T cell	0.8389	34
NCLN	0.6528	enterocyte of epithelium proper of jejunum	0.5547	34
CITED1	0.9816	BEST4+ enterocyte	0.0532	34
HNRNPR	0.4003	gamma-delta T cell	1.7717	34
ZNF436	0.6781	fibroblast	0.0775	34
MAX	0.5924	intestinal tuft cell	1.9505	34
CHURC1-FNTB	0.7302	regulatory T cell	0.1516	34
ARMCX5	0.7215	regulatory T cell	0.1643	34
GDF5	0.7977	myofibroblast cell	0.0216	34
MMP24	0.7272	innate lymphoid cell	0.4739	34
NECAB3	0.8078	myofibroblast cell	0.3253	34
ID1	0.8425	endothelial cell of venule	8.6207	34
RALY	0.7066	neutrophil	4.5365	34
DYNLRB1	0.6653	regulatory T cell	0.4946	34
C20orf173	0.9727	enterocyte of epithelium proper of duodenum	0.0002	34
EIF2S2	0.5817	endothelial cell of lymphatic vessel	2.4048	34
ERGIC3	0.6159	plasma cell	1.0913	34
ROMO1	0.4567	regulatory T cell	1.7064	34
BPIFB9P	0.8316	transit amplifying cell of small intestine	0.0270	34
FAM83C	0.9372	transit amplifying cell of small intestine	0.0241	34
BPIFB1	0.9677	intestinal crypt stem cell of small intestine	0.0450	34
CEP250	0.7857	macrophage	0.6388	34
PLAGL2	0.6922	enterocyte of epithelium proper of jejunum	0.4923	34
MMP24OS	0.5073	innate lymphoid cell	1.0135	34
GRPR	0.9082	endothelial cell of venule	0.0244	34
KDM5C	0.5110	innate lymphoid cell	0.6766	34
AMOT	0.9341	endothelial cell of lymphatic vessel	0.4959	34
TMEM115	0.6143	fibroblast	0.2623	34
PSMB2	0.5607	enteroglial cell	1.0537	34
AGO3	0.5729	innate lymphoid cell	2.8441	34
UROD	0.6116	fibroblast	0.2842	34
ST3GAL3	0.7883	regulatory T cell	0.1406	34
TMEM53	0.7442	enteroendocrine cell of small intestine	0.2962	34
HECTD3	0.6833	enterocyte of epithelium proper of ileum	0.2620	34
KLC1	0.5040	pericyte	0.6865	34
XRCC3	0.8473	transit amplifying cell of small intestine	0.2264	34
TUBGCP3	0.6679	myeloid dendritic cell	0.8781	34
MCF2L	0.9235	endothelial cell of arteriole	2.7358	34
F10	0.9312	fibroblast	0.7964	34
PCID2	0.7491	gamma-delta T cell	1.1770	34
PROZ	0.9578	neutrophil	0.0157	34
SLURP1	0.9862	enterocyte of epithelium proper of small intestine	0.0011	34
LRFN3	0.6403	endothelial cell of arteriole	0.0894	34
IGFLR1	0.8831	innate lymphoid cell	0.1240	34
CAPNS1	0.5941	enteroglial cell	1.8613	34
PDCD2L	0.7790	myofibroblast cell	0.1281	34
GPR42	0.9784	mast cell	0.0612	34
RBM42	0.5199	endothelial cell of venule	0.4298	34
KIRREL2	0.9642	neutrophil	0.1309	34
UBA2	0.8668	pericyte	5.5383	34
FFAR2	0.9631	neutrophil	0.5458	34
HCST	0.8264	gamma-delta T cell	3.1888	34
FFAR1	0.9867	enteroendocrine cell of small intestine	0.1035	34
COX6B1	0.6489	paneth cell of epithelium of small intestine	5.6943	34
KRT36	0.9808	BEST4+ enterocyte	0.0129	34
THRA	0.6868	enteroglial cell	0.6819	34
CCR7	0.9545	B cell	3.4598	34
NR1D1	0.7874	paneth cell of epithelium of small intestine	0.4036	34
FRMD8	0.6134	endothelial cell of arteriole	0.6336	34
PRDX5	0.6110	paneth cell of epithelium of small intestine	2.7377	34
BCL2L12	0.6903	innate lymphoid cell	0.3127	34
IRF3	0.6004	intestinal tuft cell	0.8846	34
PRMT1	0.6772	endothelial cell of arteriole	1.1600	34
RRAS	0.8604	myofibroblast cell	1.9448	34
PRRG2	0.7520	transit amplifying cell of small intestine	0.1766	34
SCAF1	0.5770	intestinal tuft cell	0.3230	34
PRR12	0.6987	intestinal tuft cell	0.5211	34
TSKS	0.8731	pericyte	0.0288	34
FLRT1	0.9967	enteroglial cell	0.5734	34
ASL	0.6634	BEST4+ enterocyte	1.3502	34
SBDS	0.6689	enteroglial cell	2.9690	34
CSN1S1	0.9429	enterocyte of epithelium proper of small intestine	0.0009	34
STATH	0.9779	enterocyte of epithelium proper of small intestine	0.0064	34
HTN1	0.9387	small intestine goblet cell	0.0003	34
STAT5A	0.7958	regulatory T cell	1.3204	34
WNK4	0.9607	small intestine goblet cell	0.4956	34
BECN1	0.4129	endothelial cell of venule	0.5937	34
PRKCG	0.7802	fibroblast	0.1588	34
TRAP1	0.6536	enteroglial cell	0.5715	34
GLIS2	0.9376	pericyte	0.3691	34
NSRP1	0.7401	myofibroblast cell	3.1858	34
DNAJC8	0.5080	naive thymus-derived CD4-positive, alpha-beta T cell	1.7550	34
AHDC1	0.8085	pericyte	0.8236	34
IFI6	0.8884	intestinal tuft cell	1.4253	34
DACH2	0.9693	fibroblast	0.4143	34
ZNF384	0.5084	intestinal tuft cell	0.2052	34
EMG1	0.5683	endothelial cell of arteriole	0.3549	34
SSX1	0.9637	enterocyte of epithelium proper of duodenum	0.0003	34
UXT	0.5594	naive thymus-derived CD4-positive, alpha-beta T cell	1.8832	34
CFP	0.9118	neutrophil	0.0746	34
ELK1	0.6499	pericyte	0.2418	34
TIMM17B	0.4727	paneth cell of epithelium of small intestine	0.3269	34
PCNX4	0.8104	innate lymphoid cell	4.9920	34
ATG14	0.4741	myofibroblast cell	0.6182	34
KTN1	0.5649	endothelial cell of arteriole	5.2653	34
SIX1	0.9467	intestinal crypt stem cell of small intestine	0.0047	34
RHOJ	0.9753	endothelial cell of lymphatic vessel	12.5996	34
DLGAP5	0.9758	transit amplifying cell of small intestine	0.6311	34
L3HYPDH	0.8318	myofibroblast cell	0.3241	34
HSPA2	0.8728	enteroglial cell	1.8058	34
ZBTB1	0.7582	gamma-delta T cell	3.4412	34
TRMT5	0.7748	pericyte	0.1928	34
SGPP1	0.7766	B cell	1.4200	34
PLEKHG3	0.7491	enteroendocrine cell of small intestine	0.5994	34
PZP	0.9707	mast cell	0.9390	34
PRDM7	0.9402	small intestine goblet cell	0.0133	34
RHOT1	0.4832	monocyte	0.6818	34
EVI2A	0.7867	regulatory T cell	1.9831	34
OMG	0.7426	endothelial cell of lymphatic vessel	0.2142	34
DYNC2I1	0.6147	enterocyte of epithelium proper of duodenum	1.7388	34
AIF1L	0.9818	endothelial cell of arteriole	0.6152	34
FAM78A	0.8043	innate lymphoid cell	0.2206	34
NUP214	0.5509	monocyte	1.2906	34
CTAG2	0.9805	macrophage	0.0001	34
AVPR2	0.9716	endothelial cell of arteriole	0.2871	34
SLC10A3	0.6286	myofibroblast cell	0.2459	34
MAP2K2	0.5940	paneth cell of epithelium of small intestine	1.6255	34
HNRNPH2	0.6080	enteroglial cell	0.8724	34
ARMCX1	0.8626	enteroglial cell	0.4268	34
TMEM35A	0.9959	myofibroblast cell	1.2224	34
NXF5	0.9459	endothelial cell of lymphatic vessel	0.0143	34
TIMM8A	0.5578	intestinal crypt stem cell of small intestine	0.0851	34
ZC4H2	0.7932	innate lymphoid cell	0.7767	34
CANX	0.6383	macrophage	3.3657	34
INTS11	0.5286	enterocyte of epithelium proper of small intestine	0.4970	34
RGS13	0.9921	intestinal tuft cell	13.6618	34
IPPK	0.7133	gamma-delta T cell	0.3915	34
ZNF484	0.6090	innate lymphoid cell	0.3269	34
OMD	0.9651	fibroblast	1.3988	34
FGD3	0.8935	neutrophil	1.8250	34
HIVEP3	0.6477	endothelial cell of lymphatic vessel	1.0411	34
PPCS	0.4595	paneth cell of epithelium of small intestine	0.7326	34
EDN2	0.8581	enterocyte of epithelium proper of ileum	0.2920	34
BCL11B	0.8747	naive thymus-derived CD4-positive, alpha-beta T cell	5.6472	34
COX7C	0.5806	paneth cell of epithelium of small intestine	9.5205	34
TRAF2	0.5827	enteroendocrine cell of small intestine	0.2292	34
ABHD8	0.7850	myeloid dendritic cell	0.4045	34
MASP1	0.9833	pericyte	0.8964	34
ATP13A4	0.8733	BEST4+ enterocyte	0.1206	34
PLAAT1	0.9552	myofibroblast cell	0.0461	34
HELB	0.7934	activated CD4-positive, alpha-beta T cell	2.0800	34
RAP1B	0.6818	monocyte	12.7925	34
IL22	0.9718	activated CD4-positive, alpha-beta T cell	0.1815	34
TSPAN8	0.8784	paneth cell of epithelium of small intestine	11.8408	34
BEST3	0.9333	enterocyte of epithelium proper of small intestine	0.0146	34
RAB3IP	0.6428	BEST4+ enterocyte	1.2452	34
PTPRB	0.9747	endothelial cell of venule	14.9672	34
DYRK2	0.6978	enteroglial cell	0.7282	34
YEATS4	0.5187	natural killer cell	0.3792	34
TAS2R3	0.9530	small intestine goblet cell	0.0009	34
TAS2R4	0.7977	intestinal tuft cell	0.0528	34
TAS2R5	0.9717	natural killer cell	0.0139	34
CRYGN	0.9836	enteroglial cell	0.0822	34
LRRC61	0.7712	intestinal crypt stem cell of small intestine	0.0592	34
TRPV5	0.8816	enterocyte of epithelium proper of small intestine	0.0595	34
IDUA	0.7241	intestinal tuft cell	0.2307	34
FGFRL1	0.6881	pericyte	0.1364	34
TMEM175	0.6012	intestinal tuft cell	0.2472	34
AUNIP	0.8604	transit amplifying cell of small intestine	0.0523	34
PIN1	0.6281	pericyte	0.7830	34
FBXL12	0.6959	enterocyte of epithelium proper of jejunum	0.6927	34
EMC1	0.5727	enteroglial cell	0.2701	34
PLA2G5	0.9563	fibroblast	0.0892	34
UBR4	0.6826	neutrophil	3.1117	34
HP1BP3	0.4214	endothelial cell of lymphatic vessel	2.4011	34
ADGRE2	0.9377	neutrophil	3.5826	34
SIN3B	0.7498	endothelial cell of lymphatic vessel	0.8100	34
OR7A10	0.9879	fibroblast	0.0032	34
SLC35E1	0.7603	regulatory T cell	0.8579	34
EPS15L1	0.6738	intestinal tuft cell	1.0839	34
KLF2	0.8542	endothelial cell of venule	12.6823	34
OR7C2	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
OR7C1	0.8887	enteroglial cell	0.0326	34
F2RL3	0.9799	endothelial cell of arteriole	2.5585	34
UQCR11	0.5555	paneth cell of epithelium of small intestine	3.1427	34
GFER	0.8105	enterocyte of epithelium proper of ileum	0.6994	34
SYNGR3	0.9391	regulatory T cell	0.1793	34
PKMYT1	0.9561	transit amplifying cell of small intestine	0.1523	34
WFIKKN1	0.8882	enterocyte of epithelium proper of jejunum	0.1108	34
WDR24	0.7211	myofibroblast cell	0.0898	34
FBXL16	0.9069	enteroendocrine cell of small intestine	0.0765	34
CHTF18	0.8178	transit amplifying cell of small intestine	0.1840	34
GNG13	0.9989	intestinal tuft cell	1.2732	34
TUBBP1	0.9260	gamma-delta T cell	0.0061	34
MACF1	0.6062	endothelial cell of arteriole	6.9792	34
SMARCA4	0.5905	intestinal tuft cell	1.0968	34
KDM4B	0.5585	B cell	1.5384	34
TICAM1	0.7711	BEST4+ enterocyte	2.0174	34
METTL25	0.5321	endothelial cell of venule	0.4953	34
IL17B	0.9700	pericyte	0.1621	34
EMC6	0.6052	regulatory T cell	0.5668	34
OR1E2	0.9999	enterocyte of epithelium proper of small intestine	0.0009	34
METTL16	0.4753	pericyte	0.9326	34
TUBA4A	0.7135	activated CD4-positive, alpha-beta T cell	1.6579	34
VIL1	0.7958	enterocyte of epithelium proper of jejunum	3.1457	34
AAMP	0.5202	pericyte	0.6053	34
PNKD	0.5010	paneth cell of epithelium of small intestine	0.8971	34
TNFRSF19	0.9623	enteroglial cell	0.7002	34
RNF6	0.5906	endothelial cell of arteriole	0.3991	34
ECHS1	0.7507	paneth cell of epithelium of small intestine	1.9595	34
ZNF835	0.9226	innate lymphoid cell	0.0359	34
AKAP9	0.5219	intestinal tuft cell	5.8829	34
GNG11	0.9436	endothelial cell of lymphatic vessel	9.0667	34
SEM1	0.4580	endothelial cell of lymphatic vessel	1.8807	34
GNGT1	0.8349	enteroendocrine cell of small intestine	0.0437	34
HIP1	0.8713	pericyte	8.5409	34
PTPN12	0.8087	neutrophil	6.6173	34
POR	0.7844	enterocyte of epithelium proper of duodenum	4.6606	34
FGL2	0.9265	macrophage	9.2861	34
STYXL1	0.8943	myeloid dendritic cell	0.8273	34
STEAP4	0.9955	pericyte	13.1383	34
GNAI1	0.8936	intestinal tuft cell	1.8394	34
PMS2P3	0.6900	transit amplifying cell of small intestine	0.1767	34
PEX1	0.5868	myofibroblast cell	0.4113	34
MTERF1	0.7552	pericyte	0.7193	34
SGCE	0.8676	pericyte	1.4692	34
RBM48	0.8950	endothelial cell of lymphatic vessel	1.5055	34
CASD1	0.7135	B cell	1.0536	34
ZNF780B	0.6048	innate lymphoid cell	0.4426	34
LRFN1	0.8618	naive thymus-derived CD4-positive, alpha-beta T cell	0.0541	34
ZFP36	0.5624	enteroglial cell	16.0983	34
SRD5A3	0.8585	endothelial cell of venule	0.0578	34
SPINK2	0.8826	enterocyte of epithelium proper of ileum	0.5183	34
RASL11B	0.9263	myofibroblast cell	0.0783	34
PAICS	0.6568	transit amplifying cell of small intestine	0.4895	34
KDR	0.9695	endothelial cell of arteriole	5.9669	34
PPAT	0.6751	regulatory T cell	0.2594	34
TUBGCP6	0.5239	intestinal tuft cell	0.1955	34
ADM2	0.8521	pericyte	0.0610	34
DGCR6L	0.4006	fibroblast	0.2402	34
DGCR8	0.6736	enterocyte of epithelium proper of jejunum	0.3516	34
ASPHD2	0.7487	small intestine goblet cell	0.0654	34
VPREB3	0.9988	B cell	2.6063	34
SDF2L1	0.7964	plasma cell	1.5982	34
GAL3ST1	0.8523	enterocyte of epithelium proper of duodenum	0.3205	34
YWHAH	0.6789	B cell	2.4945	34
RFPL1	0.9865	activated CD8-positive, alpha-beta T cell	0.0020	34
RFPL2	0.9755	innate lymphoid cell	0.0667	34
YWHAH-AS1	0.9112	transit amplifying cell of small intestine	0.1299	34
POM121L9P	0.9961	fibroblast	0.0871	34
GNAZ	0.9251	enteroendocrine cell of small intestine	0.1292	34
MGAT3	0.8665	enterocyte of epithelium proper of duodenum	0.5955	34
ADORA2A	0.9854	enterocyte of epithelium proper of small intestine	0.0137	34
ATF4	0.6342	enteroglial cell	2.8298	34
A4GALT	0.9179	endothelial cell of lymphatic vessel	0.7714	34
RFPL3	0.9451	activated CD4-positive, alpha-beta T cell	0.0018	34
CDC42EP1	0.8311	endothelial cell of arteriole	0.7462	34
APOL3	0.8562	endothelial cell of arteriole	1.0790	34
MCHR1	0.9720	enteroendocrine cell of small intestine	0.0013	34
TPST2	0.8490	endothelial cell of venule	1.6522	34
BAIAP2L2	0.8014	enterocyte of epithelium proper of jejunum	1.6620	34
MPST	0.7804	paneth cell of epithelium of small intestine	2.3720	34
GALR3	0.9910	natural killer cell	0.0161	34
TST	0.8706	paneth cell of epithelium of small intestine	1.8488	34
APOL5	0.9461	plasma cell	0.0066	34
IGLL1	0.9985	plasma cell	0.1336	34
APOL2	0.7098	pericyte	0.5192	34
RAC2	0.8183	gamma-delta T cell	2.7744	34
LIF	0.8647	mast cell	0.1571	34
C22orf23	0.8965	myofibroblast cell	0.1124	34
APOBEC3A	0.9824	neutrophil	3.4248	34
APOBEC3F	0.7015	intestinal tuft cell	0.1445	34
RIBC2	0.8485	activated CD4-positive, alpha-beta T cell	0.0861	34
KRT17	0.9553	intestinal crypt stem cell of small intestine	0.1383	34
TBC1D27P	0.9573	B cell	0.1303	34
EMC4	0.7454	pericyte	1.1773	34
RNF112	0.9787	fibroblast	0.0823	34
SPECC1	0.7772	pericyte	2.0506	34
CPA4	0.9691	BEST4+ enterocyte	0.0117	34
DOCK4	0.9455	neutrophil	45.1030	34
POT1	0.7299	endothelial cell of venule	0.5604	34
TAS2R16	0.9994	enterocyte of epithelium proper of duodenum	0.0002	34
ATP6V1F	0.6222	monocyte	1.7012	34
LSM8	0.6250	regulatory T cell	1.5018	34
CDHR3	0.9771	enteroendocrine cell of small intestine	11.5142	34
PRKRIP1	0.5124	innate lymphoid cell	0.8756	34
VGF	0.9945	enteroendocrine cell of small intestine	0.4088	34
PODXL	0.9748	endothelial cell of arteriole	4.9480	34
FOXP2	0.8051	myofibroblast cell	5.4212	34
STRIP2	0.8323	enteroglial cell	0.1536	34
IFT22	0.7519	myofibroblast cell	0.1851	34
MKLN1	0.5254	enteroglial cell	4.8596	34
DNAJB9	0.7662	plasma cell	1.5187	34
FLNC	0.9633	myofibroblast cell	0.6923	34
LRRC4	0.8707	innate lymphoid cell	0.1273	34
CALU	0.7626	pericyte	2.5688	34
CCDC136	0.9126	myofibroblast cell	0.3161	34
SMO	0.9332	myofibroblast cell	0.1272	34
IRF5	0.9331	monocyte	0.3644	34
LRRC17	0.8844	neutrophil	0.1267	34
KLHDC10	0.7193	intestinal tuft cell	1.4629	34
NDUFA5	0.5174	pericyte	1.4216	34
FEZF1	0.9827	intestinal tuft cell	0.0035	34
OPN1SW	0.9497	mast cell	0.0390	34
MRPS12	0.6647	paneth cell of epithelium of small intestine	0.5819	34
MYO1B	0.9388	intestinal tuft cell	8.9271	34
HOXD1	0.9158	endothelial cell of venule	0.1937	34
HOXD3	0.9657	endothelial cell of lymphatic vessel	0.9981	34
MTX2	0.6762	enterocyte of epithelium proper of jejunum	0.8974	34
PDE11A	0.8322	enterocyte of epithelium proper of duodenum	0.3707	34
CHN1	0.8629	regulatory T cell	2.1690	34
GAD1	0.9949	endothelial cell of lymphatic vessel	0.2429	34
EIF2S2P4	0.8689	endothelial cell of venule	0.0368	34
OSGEPL1	0.7626	enteroglial cell	0.1774	34
ORMDL1	0.6295	endothelial cell of lymphatic vessel	1.6117	34
HAT1	0.4485	regulatory T cell	0.7521	34
HOXD9	0.9873	endothelial cell of lymphatic vessel	0.2537	34
HOXD10	0.9967	endothelial cell of lymphatic vessel	0.0355	34
HOXD11	0.9687	small intestine goblet cell	0.0013	34
HOXD13	0.9689	enterocyte of epithelium proper of small intestine	0.0002	34
HERC2	0.4999	intestinal tuft cell	1.1175	34
SNRPN	0.6654	naive thymus-derived CD4-positive, alpha-beta T cell	0.8049	34
PSMG2	0.6493	pericyte	1.1713	34
TWSG1	0.7579	fibroblast	1.0099	34
ARHGAP22	0.9697	myeloid dendritic cell	1.0550	34
WDFY4	0.9313	B cell	1.2773	34
EIF2AK4	0.8418	plasma cell	2.4205	34
MYO5C	0.9048	small intestine goblet cell	2.0657	34
CGNL1	0.9820	intestinal tuft cell	2.0304	34
TMOD2	0.9482	enteroglial cell	2.7154	34
TTBK2	0.6962	pericyte	1.2646	34
ELL3	0.8658	enterocyte of epithelium proper of small intestine	0.0935	34
CCDC32	0.4723	endothelial cell of lymphatic vessel	0.6013	34
INO80	0.3808	enterocyte of epithelium proper of jejunum	1.1051	34
ICE2	0.7212	intestinal tuft cell	1.0857	34
DLL4	0.9098	endothelial cell of arteriole	1.0044	34
ALDH1A2	0.9837	neutrophil	5.1589	34
MINDY2	0.7608	endothelial cell of lymphatic vessel	2.2595	34
IVD	0.6008	endothelial cell of venule	0.4733	34
KNSTRN	0.9050	transit amplifying cell of small intestine	0.2371	34
DUT	0.6046	enteroglial cell	1.1114	34
CHAC1	0.8252	small intestine goblet cell	0.1556	34
CLN6	0.9232	endothelial cell of lymphatic vessel	0.3581	34
ARPP19	0.5543	B cell	1.8241	34
VPS13C	0.5266	regulatory T cell	3.2473	34
CALML4	0.8414	intestinal tuft cell	0.2307	34
ISLR	0.9938	fibroblast	2.0193	34
THAP10	0.8649	regulatory T cell	0.0733	34
LOXL1	0.9743	fibroblast	0.7214	34
ACKR4	0.7439	fibroblast	0.1605	34
ANAPC13	0.6254	fibroblast	0.4339	34
MBD4	0.6612	regulatory T cell	1.0908	34
COPB1	0.3844	innate lymphoid cell	1.1764	34
PSMA1	0.6882	CD8-positive, alpha-beta T cell	3.3174	34
SUMF2	0.5028	regulatory T cell	0.8010	34
PALLD	0.9430	myofibroblast cell	13.8784	34
SPCS3	0.6511	plasma cell	1.8500	34
BBOX1	0.9478	innate lymphoid cell	0.0164	34
MYOD1	0.9663	enterocyte of epithelium proper of small intestine	0.0000	34
SERGEF	0.6589	pericyte	0.7573	34
KCNC1	0.8056	myofibroblast cell	0.0993	34
TPH1	0.9975	enteroendocrine cell of small intestine	9.5442	34
CSRP3	0.8936	endothelial cell of arteriole	0.0037	34
E2F8	0.8956	transit amplifying cell of small intestine	0.0550	34
DCTD	0.5017	gamma-delta T cell	0.2785	34
SOX15	0.9008	enteroglial cell	0.0466	34
PIMREG	0.8879	transit amplifying cell of small intestine	0.0367	34
RPAIN	0.4664	enteroglial cell	0.6870	34
USP6	0.9288	myofibroblast cell	0.0476	34
SHBG	0.8717	enterocyte of epithelium proper of ileum	0.1273	34
PLD2	0.7183	macrophage	0.2579	34
AIPL1	0.9678	endothelial cell of venule	0.0373	34
CD68	0.9340	monocyte	0.4255	34
TXNDC17	0.7671	paneth cell of epithelium of small intestine	2.1168	34
ATP1B2	0.9306	pericyte	0.6583	34
FXR2	0.7452	enteroglial cell	0.3087	34
KIF1C	0.7741	intestinal tuft cell	0.9750	34
MPDU1	0.5218	paneth cell of epithelium of small intestine	0.3916	34
PHF20L1	0.7321	neutrophil	3.1534	34
DNAAF11	0.8970	neutrophil	0.3791	34
CCNT1	0.5080	neutrophil	1.0038	34
PUS7L	0.6028	innate lymphoid cell	0.5449	34
KRI1	0.6425	gamma-delta T cell	0.3055	34
ILF3	0.3650	pericyte	1.2310	34
SLC44A2	0.7853	enteroglial cell	1.6253	34
AP1M2	0.8563	paneth cell of epithelium of small intestine	0.6694	34
CDKN2D	0.6430	B cell	0.4552	34
MTUS1	0.8791	endothelial cell of lymphatic vessel	6.3559	34
KLK14	0.9478	intestinal tuft cell	0.0639	34
SIGLEC9	0.9539	monocyte	0.3973	34
KLK10	0.9946	endothelial cell of venule	0.2681	34
KLK8	0.9941	enterocyte of epithelium proper of small intestine	0.0019	34
NGDN	0.5865	enteroglial cell	0.6442	34
RIPK3	0.6731	enterocyte of epithelium proper of ileum	0.1399	34
ADCY4	0.9269	endothelial cell of arteriole	0.9973	34
RAB2B	0.4743	gamma-delta T cell	0.5516	34
BCL2L2	0.8003	pericyte	0.4420	34
AJUBA	0.9731	intestinal tuft cell	0.1913	34
DTD2	0.6597	enteroglial cell	0.0782	34
PARP2	0.6694	transit amplifying cell of small intestine	0.2450	34
HEATR5A	0.5964	enteroglial cell	0.3332	34
FOXA1	0.8757	transit amplifying cell of small intestine	0.7280	34
SNX6	0.3766	regulatory T cell	1.7048	34
EAPP	0.6774	regulatory T cell	1.9917	34
EGLN3	0.6947	enterocyte of epithelium proper of duodenum	0.8122	34
MIS18BP1	0.7495	myeloid dendritic cell	3.1553	34
NRL	0.7885	enterocyte of epithelium proper of ileum	0.4319	34
RNASE1	0.9443	monocyte	9.7459	34
NEDD8	0.4347	gamma-delta T cell	1.3015	34
DAD1	0.7554	mast cell	3.4512	34
TEP1	0.7023	enterocyte of epithelium proper of jejunum	0.7937	34
EPB41L4A	0.9357	endothelial cell of arteriole	4.9000	34
CDO1	0.9857	fibroblast	0.2404	34
REEP5	0.5630	intestinal tuft cell	1.6638	34
ITFG1	0.8595	intestinal tuft cell	9.6277	34
QRICH2	0.9125	endothelial cell of lymphatic vessel	0.1509	34
FOXJ1	0.8325	activated CD8-positive, alpha-beta T cell	0.0362	34
